Artist,Album,Weight,Tags,Published
Brutal Truth,Need to Control,655924704.40224,"grindcore, death metal, 1994, metal, Grind core",
Napalm Death,Harmony Corruption,650414509.2464024,"death metal, grindcore, 1990, deathgrind, Grind","13 Aug 2009, 04:57"
Leng Tch'e,Man Made Predator,640551611.5871073,"grindcore, 2003, death metal, Brutal Death Metal",
Birdflesh,Mongo Musicale,626774349.6821679,"grindcore, 2006, Grind","12 Sep 2008, 15:57"
Japanische Kampfhörspiele,Hardcore aus der Ersten Welt,623578949.4346733,"grindcore, 2004, death metal, peacedogman, jeas-reinhoer-planned",
Phobia,22 acts of random violence,619829448.0786417,"grindcore, 2008, favourite albums, us",
Cock and Ball Torture,Egoleech,616427161.2745951,"grindcore, goregrind, 2004, death metal, Brutal Death Metal",
Impetigo,Ultimo Mondo Cannibale,615233943.9630747,"grindcore, goregrind, death metal, Megadeth, Great album",
Anal Cunt,Top 40 Hits,604267671.4035854,"grindcore, noisecore, Albums that I enjoy, metal, pop",
Rotten Sound,Drain,594308680.4929365,"grindcore, hardcore, 90s, finnish, good",
Napalm Death,Death By Manipulation,591994368.4394072,"grindcore, death metal, 1991, metal, 1992","27 Jul 2018, 00:51"
