Artist,Album,Weight,Tags,Published
Trash Talk,Eyes & Nines,2732778490.118819,"hardcore, 2010, albums i own on vinyl",
Terror,Lowest Of The Low,2672877841.781134,"hardcore, albums I own, 2003, metalcore, metal",
Refused,Songs to Fan the Flames of Discontent,2563660894.594933,"hardcore, albums I own, post-hardcore, hardcore punk, 1996",
Stick to Your Guns,Comes From The Heart,2557396662.3009367,"hardcore, metalcore, albums I own, melodic hardcore, metal",
Evergreen Terrace,Wolfbiker,2517278644.7870855,"metalcore, hardcore, albums I own, metal, 2007",
Madball,Empire,2499962400.613079,"hardcore, nyhc, metalcore, new york hardcore, metal",
Madball,Legacy,2452972986.991098,"hardcore, 2005, hardcore punk, nyhc, rock","12 Mar 2009, 23:33"
Fear Before The March Of Flames,Art Damage,2432714749.5242367,"hardcore, metalcore, mathcore, albums I own, 2004",
Norma Jean,Wrongdoers,2410697578.465563,"mathcore, hardcore, 2013, metalcore, chaotic hardcore",
Bane,Give Blood,2366794531.1564693,"hardcore, albums I own, seen live, Straight Edge, beautiful","04 Jan 2013, 01:19"
Norma Jean,Redeemer,2353507897.909099,"metalcore, albums I own, 2006, hardcore, mathcore",
Ignite,A Place Called Home,2297304143.572581,"hardcore, albums I own, melodic hardcore, 2000, rock",
Norma Jean,Bless the Martyr and Kiss the Child,2251215306.413345,"hardcore, metalcore, mathcore, albums I own, chaotic hardcore","03 Jun 2009, 15:22"
BoySetsFire,Tomorrow Come Today,2231236994.06447,"hardcore, albums I own, post-hardcore, emocore, rock",
Comeback Kid,Die Knowing,2198770746.8291698,"hardcore punk, 2014, hardcore, punk, Canadian",
Comeback Kid,Symptoms + Cures,2159036357.5972056,"melodic hardcore, 2010, hardcore, hardcore punk, punk","06 Mar 2011, 14:12"
Angerfist,Mutilate,2156332810.047096,"hardcore, hardcore techno, Gabber, Darkcore",
Fear Before The March Of Flames,The Always Open Mouth,2145025203.881465,"experimental, post-hardcore, favorite albums, albums I own, 2006","29 Dec 2010, 04:57"
Agnostic Front,Warriors,2123812345.018192,"hardcore, nyhc, albums I own, 2007, hardcore punk","24 Aug 2008, 19:01"
Norma Jean,Meridional,2066533870.3445163,"metalcore, mathcore, hardcore, 2010, metal",
Raised Fist,Dedication,2061983196.2328978,"albums I own, hardcore, hardcore punk, swedish, 2002",
Bury Your Dead,Beauty And The Breakdown,2030297243.404032,"hardcore, metalcore, metal, 2006, heavy metal",
Refused,The Shape Of Punk To Come: A Chimerical Bombation In 12 Bursts,1957197327.0233374,"hardcore, punk, experimental, screamo, post-hardcore","12 Jan 2012, 19:58"
Have Heart,What Counts,1927891602.750267,"hardcore, melodic hardcore, punk, 2004, excellent",
Bury Your Dead,Cover Your Tracks,1908689332.3235583,"metalcore, hardcore, moshcore, 2004, hard core",
Converge,All We Love We Leave Behind (Deluxe Edition),1903759404.8056257,"metalcore, hardcore, post-hardcore, chaotic hardcore, mathcore",
Cancer Bats,Birthing The Giant,1876268347.5556455,"hardcore, 2006, hardcore punk, Southern Rock, metalcore",
Turnstile,Nonstop Feeling,1859594622.884796,"2015, hardcore, rapcore, metalcore, punk",
Deez Nuts,This One's for You,1847866625.5291038,"hardcore, rapcore, 2010, hardcore crossover, we7",
Bane,The Note,1839628931.085907,"hardcore, melodic hardcore, Great hardcore band, metalcore, seen live",
Planet Hemp,MTV ao vivo,1826496242.4208734,"br4z1l14n f4nk7 k0r3, hip hop, rock, hardcore, brazilian",
