Artist,Album,Weight,Tags,Published
martovi orchestra,Eat Me,2410256.25,ukrainian rock,
Дикі Серцем,Без зайвих слів,2003733.3333333335,"rock, Pop-Rock, Ukraine, Ukrainian, ukrainian rock",
Санмай,Шум,212072.7272727273,"pop, rock, indie pop, modern rock, Brit-pop",
Dunai,Soundscape,76447.05882352941,"ukrainian rock, ukrainian folk, ukrainian music, Ukrainian Contemporary, Ukrainian Band",
Санмай,Сингли,46944.444444444445,"pop, rock, indie pop, modern rock, Brit-pop",
