Artist,Album,Weight,Tags,Published
Mesarthim,The Density Parameter,56220590.07424775,"black metal, ambient, atmospheric, australia, ambient black metal",
Lustre,Welcome Winter,55518685.73900148,"atmospheric black metal, black metal, 2009, Awesome, ep",
Skogen,Eld,52998000,"best of 2012, atmospheric black metal",
Skyforest,Aftermath,46762894.93637021,"best of 2014, atmospheric black metal, melancholic black metal, melancholic blackened metal, Mighty albums",
Arx Atrata,Oblivion,46210512.76483978,"atmospheric black metal, 2013, best of 2013",
Oak Pantheon,From a Whisper,44578998.925462455,"folk metal, black metal, metal, atmospheric, atmospheric black metal",
Lustre,Night Spirit,44536365.46847162,"ambient black metal, black metal, atmospheric black metal, depressive black metal, swedish",
Elderwind,The Magic of Nature,38398150.250312895,"2012, atmospheric black metal",
Elderwind,Чем холоднее ночь,38060433.404710926,"atmospheric black metal, black metal, ambient black metal, Russian Black Metal",
Ashbringer,Absolution,36785976.485682026,"black metal, chill, atmospheric black metal, atmospheric black",
Saor,Forgotten Paths,35711376.309190884,"folk metal, 2019, black metal, Scottish, Awesome",
Ashbringer,Vacant,35710111.838198915,"black metal, atmospheric black metal, Minnesota, solo, atmospheric",
Alrakis,Echoes From η Carinae,33879395.42748092,"ambient, ambient black metal, atmospheric black metal, black metal, dark ambient",
Liveride,Таинством Лесов,32968174.080267556,"black metal, ambient, russian, dark ambient, ambient black metal",
Almyrkvi,Pupil of the Searing Maelstrom,32909736.85076984,"black metal, atmospheric black metal, icelandic black metal, 2016, atmospheric doom metal",
Enisum,Moth's Illusion,32715555.706521742,"atmospheric black metal, 2019",
Sorrow Plagues,Homecoming,32085788.700312637,"atmospheric black metal, black metal, Post-Black Metal, blackgaze, 2017",
Arx Atrata,Spiritus In Terra,32048346.80382072,"atmospheric black metal, ambient black metal",
Mare Cognitum,The Sea Which Has Become Known,28897904.24495477,"2011, atmospheric black metal, black metal, melodic black metal, ambient black metal",
Fen,Towards the Shores of the End,28578140.162980206,"black metal, 2011, atmospheric black metal, Post-Metal",
Fyrnask,Eldir Nótt,28302655.741042346,"2013, black metal, atmospheric black metal, best of 2013",
Enisum,Seasons of Desolation,27362179.779411767,"2017, atmospheric black metal","28 Jun 2020, 10:33"
Sojourner,Premonitions,26050150.483511034,"2020, atmospheric black metal",
Hermóðr,The Darkness of December,24003846.153846152,"black metal, ambient black metal, atmospheric black metal, depressive black metal, swedish black metal",
Skagos,Anarchic,20553168.988924615,"2013, atmospheric black metal, best of 2013, Cascadian Black Metal","23 May 2016, 05:20"
Skyforest,Harmony,18199554.82093664,"folk, post-rock, acoustic, post rock, atmospheric black metal",
Addaura,Demo 2010,18036091.35338346,atmospheric black metal,
Elffor,Heriotz Sustraiak,16521193.417366946,"black metal, atmospheric black metal, best of 2012, Symphonic Black Metal",
Liveride,"Грезами Ночи, Печалью Дней",15420704.69043152,"black metal, dark ambient, ambient black metal, atmospheric black metal, Russian Black Metal",
Aquilus,Arbor,13792824.693877552,"2007, atmospheric black metal, black metal, avantgarde, best of 2007",
Lustre,The First Snow,12898622.54667305,"black metal, ambient, dark ambient, ambient black metal, atmospheric black metal",
Hermóðr,Hädanfärd,12826654.729729729,"black metal, ambient black metal, atmospheric black metal, depressive black metal, swedish black metal",
Hermóðr,The Howling Mountains,11603745.2887538,"black metal, ambient black metal, atmospheric black metal, depressive black metal, swedish black metal",
Njiqahdda,Nji. Njiijn. Njiiijn.,11307835.812449476,"black metal, ambient black metal, atmospheric black metal","28 Feb 2009, 00:28"
Hermóðr,Vinter,9377618.085106384,"swedish black metal, black metal, atmospheric black metal, Cold Embrace",
Liveride,Кокон,8829184.090909092,"black metal, dark ambient, ambient black metal, atmospheric black metal, Russian Black Metal",
Fyrnask,Fjǫrvar ok benjar,8803912.45583039,"black metal, ambient, german, 2010, demo","07 Jul 2010, 12:28"
Njiqahdda,Ints | Nji | Verfatu,7972545.399515739,"black metal, ambient black metal, atmospheric black metal, blackgaze",
GRIMA,Devotion to Lord,7799824.957841484,atmospheric black metal,
Midnight Odyssey,"Converge, Rivers Of Hell",6954062.5,"black metal, ambient black metal, atmospheric black metal",
