Artist,Album,Weight,Tags,Published
Shadows Fall,Fallout From The War,497577642.79243875,,
Bullet for My Valentine,Gravity,495420726.67982054,,
I Killed the Prom Queen,Music for the Recently Deceased (Tour Edition),491619002.3980816,,
The Devil Wears Prada,Space EP,486374522.42892456,,
Killswitch Engage,Incarnate (Deluxe),476329014.403778,,
Unearth,The Stings of Conscience,473904065.3884639,,
Trivium,Trivium,471891641.4631059,,
Atreyu,Suicide Notes & Butterfly Kisses,466036023.67024887,,
Trivium,Ember To Inferno (Re-release),464965424.86845124,,
August Burns Red,Lost Messengers: The Outtakes,463207820.8631833,,
Shadows Fall,Fire From The Sky,456054280.9375736,,
Heaven Shall Burn,Iconoclast (Part 1: The Final Resistance),438338266.8522491,,
Killswitch Engage,As Daylight Dies [Bonus DVD] Disc 1,437220148.8460214,,
Bury Tomorrow,Cannibal,435730021.13805413,,
Haste the Day,Coward,435224144.87513405,,
Atreyu,Visions,423525434.01796937,,
DevilDriver,Beast,409350801.42650604,,
Heaven Shall Burn,Iconoclast ( Part One: The Final Resistance ),404137378.31152534,,
Lamb of God,VII: Sturm Und Drang,402429066.20088226,,
Haste the Day,That They May Know You,399790398.7179978,,
Darkest Hour,"So Sedated, So Secure",394362768.0411068,,
All That Remains,Madness,385863007.75576204,,
Heaven Shall Burn,Iconoclast (Pt. 1: The Final Resistance),380655562.19669276,,
Neaera,Ours Is the Storm,379896552.5999176,,
Amatory,6,376523471.48446494,,
Emmure,The Complete Guide To Needlework,369712473.52928776,,
Trivium,Shogun [Special Edition],360373735.80377424,,
Bury Tomorrow,The Sleep Of The Innocents,360073348.03126806,,
Unearth,Our Days of Eulogy,356260459.71543586,,
Caliban,Opposite from Within,351397227.15380305,,
Atreyu,Best Of Atreyu,349693345.3772302,,
Darkest Hour,The Mark of the Judas,349241837.630351,,
Trivium,Silence In The Snow,349080609.5890545,,
Stigmata,MAINSTREAM?,348685374.2392567,,
Caliban,Undying Darkness,348352525.77941674,,
Five Finger Death Punch,The Wrong Side Of Heaven And The Righteous Side Of Hell,347969274.35985565,,
The Devil Wears Prada,Patterns Of A Horizon,340695024.4351326,,
Bleeding Through,Dust to Ashes,339618494.8023459,,
August Burns Red,Found In Far Away Places (Deluxe Edition),336390209.85051477,,
The Devil Wears Prada,The Act,333147009.6637303,,
Frontside,Korzenie,323368532.78688526,,
Demon Hunter,45 Days,323117035.9168651,,
August Burns Red,Looks Fragile After All,319106865.64870083,,
For the Fallen Dreams,Six,318436421.4969804,,
Bullet for My Valentine,Bullet for My Valentine Ep,313504012.32228655,,
August Burns Red,Leveler (Deluxe Edition),310362434.87954897,,
Miss May I,Monument [Deluxe],290617004.0041333,,
36 Crazyfists,Time and Trauma,288851257.61904764,,
Chimaira,Darkness Inside,286736903.3328545,,
All That Remains,Victim of the New Disease,285811061.8587913,,
Misery Signals,Misery Signals,285237436.81238,,
Misery Signals,Misery Signals EP,285237436.81238,,
Protest the Hero,Gallop Meets the Earth,280678697.0744353,,
Heaven Shall Burn,Of Truth and Sacrifice,276219118.6051644,,
Killswitch Engage,The End Of Heartache (Special Edition),268423754.8546719,,
Heaven Shall Burn,The Split Program II,259344925.27106878,,
In This Moment,Ritual,252690961.08221132,,
Callejon,Fandigo,251116866.60098523,,
Bleeding Through,Love Will Kill All,248935345.69573808,,
The Acacia Strain,The Most Known Unknown,247530178.76073158,,
Dead by April,Incomparable (Mystery Version),236239971.80491275,,
I Killed the Prom Queen,Beloved (Deluxe Edition),233211207.51926312,,
Heaven Shall Burn,Whatever It May Take (Re-Release),232416681.10125992,,
Bury Tomorrow,Black Flame (Deluxe),229790484.16178566,,
