Artist,Album,Weight,Tags,Published
Norma Jean,The Anti Mother,301134908584510,"hardcore, metalcore, 2008, post-hardcore, mathcore",
Raised Fist,Sound of the Republic,295609903263729.1,"hardcore, albums I own, burning heart, hardcore punk, favourite album",
Evergreen Terrace,Wolfbiker,291821869053348.5,"metalcore, hardcore, albums I own, metal, 2007",
Fear Before The March Of Flames,The Always Open Mouth,289734981201779.94,"experimental, post-hardcore, favorite albums, albums I own, 2006","29 Dec 2010, 04:57"
Fucked Up,David Comes To Life,285876437382688.8,"rock opera, 2011, hardcore, albums I own, vinyl",
Every Time I Die,The Big Dirty,276334776352291.7,"metalcore, albums I own, metal, hardcore, southern hardcore",
Norma Jean,Redeemer,255841541055842.97,"metalcore, albums I own, 2006, hardcore, mathcore",
Modern Life Is War,Witness,252692236092929.6,"hardcore, 2005, favorite albums, party, Best of 2005",
Ignite,A Place Called Home,239632998351384.62,"hardcore, albums I own, melodic hardcore, 2000, rock",
H2O,Nothing To Prove,238089593337216,"hardcore, punk, punk rock, hardcore punk, rock",
Defeater,Travels,222693864530350.38,"hardcore, 2008, melodic hardcore, modern hardcore, own on vinyl",
Gallows,Orchestra of Wolves,218053041482124.06,"albums I own, hardcore punk, hardcore, punk, punk rock",
Hatebreed,Satisfaction Is the Death of Desire,189303429885635.22,"hardcore, metalcore, 1997, metal, heavy metal","07 Jan 2013, 20:22"
Cancer Bats,Hail Destroyer,185818567883550,"hardcore, hardcore punk, 2008, sludge metal, Southern Rock","05 Sep 2009, 05:12"
Your Demise,The Kids We Used To Be...,183257216296363.62,"hardcore, hardcore punk, melodic hardcore, 2010, metalcore",
BoySetsFire,After the Eulogy,180667792390422.84,"albums I own, hardcore, post-hardcore, rock, indie","04 Jan 2013, 08:49"
Minor Threat,Complete Discography,177507924163359.75,"hardcore punk, punk, Straight Edge, hardcore, albums I own",
Verse,Aggression,176398477029325,"hardcore, favourite album, modern hardcore, albums I own, 2008",
Gorilla Biscuits,Start Today,174476260347833.34,"hardcore, hardcore punk, punk, Straight Edge, melodic hardcore","10 Sep 2010, 11:04"
Fear Before The March Of Flames,Art Damage,171856154982000,"hardcore, metalcore, mathcore, albums I own, 2004",
Fear Before The March Of Flames,Odd How People Shake,168013575017280,"metalcore, hardcore, post-hardcore, albums I own, favorite albums",
Cancer Bats,Birthing The Giant,156750298659051.25,"hardcore, 2006, hardcore punk, Southern Rock, metalcore",
Suicidal Tendencies,Suicidal Tendencies,154287899837347.22,"hardcore punk, punk, crossover, 1983, 80s","06 Aug 2016, 21:28"
Defeater,Lost Ground,151742415398333.3,"hardcore, 2009, melodic hardcore, own on vinyl, punk","21 Sep 2014, 13:56"
Poison the Well,You Come Before You,150089764053298.6,"hardcore, metalcore, post-hardcore, albums I own, 2003","11 Jan 2021, 02:25"
Stick to Your Guns,Comes From The Heart,149096657295040,"hardcore, metalcore, albums I own, melodic hardcore, metal",
Refused,Songs to Fan the Flames of Discontent,144513753877800,"hardcore, albums I own, post-hardcore, hardcore punk, 1996",
Deez Nuts,Stay True,142799031215618.38,"hardcore, rapcore, 2008, australian, metalcore",
Poison the Well,The Opposite Of December,142788951429174.06,"metalcore, hardcore, favourite albums, albums I own, favorite albums","08 Jan 2013, 20:15"
Walls of Jericho,The American Dream,141688429507947.94,"metalcore, hardcore, 2008, metal, albums I own","28 Jan 2010, 19:46"
Hatebreed,Hatebreed,138084873357552.95,"hardcore, 2009, metalcore, hardcore punk, metal",
Terror,One With The Underdogs,132740578384615.38,"hardcore, hardcore punk, metal, Straight Edge, 2004",
Raised Fist,Veil of Ignorance,132699510107403.08,"hardcore, metalcore, albums I own, hardcore punk, Masterpiece",
Terror,Keepers Of The Faith,132508269694437.86,"hardcore, 2010, metal, thrash metal, metalcore",
Hatebreed,The Divinity Of Purpose,131715627687000,"metalcore, hardcore, 2013, punk, hard rock",
Have Heart,What Counts,131434389207800,"hardcore, melodic hardcore, punk, 2004, excellent",
Stick to Your Guns,The Hope Division,130034280766947.22,"hardcore, metalcore, melodic hardcore, 2010, metal","18 Oct 2010, 07:57"
Converge,Petitioning the Empty Sky,125105572109933.62,"metalcore, hardcore, mathcore, hardcore punk, 1996","07 Jan 2013, 03:14"
Sick of It All,Based On A True Story,123039522685500,"hardcore, 2010, hardcore punk, nyhc, denmark",
Bane,Give Blood,121223200614911.98,"hardcore, albums I own, seen live, Straight Edge, beautiful","04 Jan 2013, 01:19"
Poison the Well,Tear From The Red,120707519381662.5,"metalcore, albums I own, hardcore, post-hardcore, metal","08 Jan 2013, 20:16"
Bad Brains,I Against I,119526445230766.58,"1986, hardcore punk, punk, sst, 1001 Albums You Must Hear Before You Die",
Fucked Up,Hidden World,118348054759839.03,"hardcore, punk, albums I own, 2006, indie",
Walls of Jericho,All Hail The Dead,115153934152608.28,"hardcore, metalcore, 2004, metal, us","28 Jan 2010, 19:41"
Stick to Your Guns,Diamond,114419499777916.66,"metalcore, hardcore, albums I own, metal, Straight Edge",
Norma Jean,Meridional,110372003781977.03,"metalcore, mathcore, hardcore, 2010, metal",
Your Demise,Ignorance Never Dies,109259885376894.89,"hardcore, 2009, epic, hardcore punk, so hardcore","25 Mar 2009, 20:23"
Minor Threat,Out of Step,96646561267200,"hardcore, 1984, punk, hardcore punk, 1001 Albums You Must Hear Before You Die",
Agnostic Front,Something's Gotta Give,93843585573191.11,"hardcore, 1998, hardcore punk, punk, Oi","24 Aug 2008, 19:00"
Bane,The Note,90592077163896.02,"hardcore, melodic hardcore, Great hardcore band, metalcore, seen live",
Bury Your Dead,Beauty And The Breakdown,83721833878373.56,"hardcore, metalcore, metal, 2006, heavy metal",
Biohazard,Urban Discipline,81845210654518.53,"hardcore, rapcore, 1992, albums I own, Biohazard","20 Jun 2011, 12:40"
BoySetsFire,Tomorrow Come Today,81365964360319.52,"hardcore, albums I own, post-hardcore, emocore, rock",
The Chariot,The Fiancée,78774777215376,"hardcore, metalcore, albums I own, mathcore, christian","30 Jan 2011, 20:56"
Converge,All We Love We Leave Behind (Deluxe Edition),76926135126000,"metalcore, hardcore, post-hardcore, chaotic hardcore, mathcore",
Every Time I Die,Low Teens (Deluxe Edition),76356728753760,,
Bury Your Dead,Cover Your Tracks,74284722914565.16,"metalcore, hardcore, moshcore, 2004, hard core",
Suicidal Tendencies,The Art Of Rebellion,74174725205000,"hardcore, 1992, albums I own, punk, thrash metal",
Raimundos,Só No Forevis,70354628524800,"1999, rock, alternative, alternative rock, hardcore",
Evergreen Terrace,Writers Block,69621303264000,"metalcore, hardcore, cover, albums I own, cover album",
Every Time I Die,New Junk Aesthetic,69472317776424.71,"metalcore, hardcore, 2009, Southern Rock, Southern metal",
Comeback Kid,Symptoms + Cures,68633936105814.55,"melodic hardcore, 2010, hardcore, hardcore punk, punk","06 Mar 2011, 14:12"
Raimundos,Raimundos,68290836279191.99,"punk rock, hardcore, brazilian rock, Raimundos, rock",
Evergreen Terrace,Burned Alive By Time,68021471204379,"hardcore, metalcore, melodic hardcore, albums I own, eulogy",
Poison the Well,Versions,66192931185355.03,"hardcore, albums I own, post-hardcore, melodic hardcore, metalcore","08 Jan 2013, 20:17"
Madball,Legacy,63559847408700,"hardcore, 2005, hardcore punk, nyhc, rock","12 Mar 2009, 23:33"
Terror,Always The Hard Way,63103203543743.99,"hardcore, 2006, metal, punk, known albums",
Sick of It All,Death To Tyrants,62834833289947.66,"hardcore, hardcore punk, nyhc, 2006, albums I own",
The Chariot,Long Live,60913731051600,"mathcore, hardcore, chaotic hardcore, noise, metalcore","03 Dec 2010, 23:35"
Evergreen Terrace,Sincerity is an Easy Disguise in this Business,59634940466809.08,"metalcore, hardcore, albums I own, Evergreen Terrace, rock",
BoySetsFire,The Misery Index: Notes From The Plague Years,59345236125046.16,"post-hardcore, boysetsfire, hardcore, albums I own, emocore",
Converge,All We Love We Leave Behind,58316060292252.945,"2012, metalcore, mathcore, hardcore, chaotic hardcore","02 Oct 2012, 08:19"
Deez Nuts,This One's for You,56814989411675.21,"hardcore, rapcore, 2010, hardcore crossover, we7",
Stick to Your Guns,For What It's Worth,56786623347112.5,"metalcore, hardcore, melodic hardcore, Sumerian Records, 2007",
Ceremony,Rohnert Park,56333425822835.51,"hardcore punk, hardcore, punk, amazing, 2010","12 Apr 2018, 17:27"
Suicidal Tendencies,Join The Army,56232077522343.195,"punk, albums I own, crossover, hardcore punk, crossover thrash",
Suicidal Tendencies,Freedumb,56055144332425.22,"hardcore punk, hardcore, suicidal, rock, punk","25 Mar 2009, 12:22"
Every Time I Die,Last Night in Town,55063972627200,"metalcore, albums I own, mathcore, hardcore, metal",
Norma Jean,Wrongdoers,54524898705700.41,"mathcore, hardcore, 2013, metalcore, chaotic hardcore",
