Artist,Album,Weight,Tags,Published
Devendra Banhart,Cripple Crow,3957637217147987.5,"folk, indie, singer-songwriter, 00s, 2005","04 Jan 2013, 01:25"
Simon & Garfunkel,Bookends,3778916126123695.5,"60s, folk, 1968, folk rock, albums I own","07 Jun 2009, 01:35"
She & Him,Volume One,3581582071157804.5,"2008, indie, albums I own, folk, indie pop","09 Feb 2009, 13:11"
First Aid Kit,The Lion's Roar,3516024135957598,"2012, folk, indie folk, best of 2012, indie","11 Jan 2013, 00:26"
The Tallest Man on Earth,Shallow Grave,3454683075045422.5,"2008, folk, singer-songwriter, favorite albums, a campfire and a tent and a flashlight and some matches and a tree and that river and my glasses and a spaceship and a really really big bear but the bear is really really far away","07 Jan 2013, 17:06"
The Tallest Man on Earth,The Wild Hunt,3210739943998881.5,"2010, best of 2010, folk, favorite albums, albums I own","07 Jan 2013, 17:05"
Cat Stevens,Tea For The Tillerman,2996054090755095.5,"folk, singer-songwriter, 70s, acoustic, albums I own","22 Apr 2009, 22:47"
Sun Kil Moon,Ghosts of the Great Highway,2962389321860529,"folk, americana, 2003, male vocalists, indie","11 Aug 2015, 23:55"
James Taylor,Greatest Hits,2918283898785172.5,"james taylor, folk, singer-songwriter, soft rock, acoustic",
James Vincent McMorrow,Early in the Morning,2912570398824515.5,"folk, indie, singer-songwriter, albums I own, favorites",
Mumford & Sons,Babel (Deluxe Version),2758018632345000,"folk, bluegrass",
Cat Stevens,The Very Best Of Cat Stevens,2572223002848000.5,"Cat Stevens, singer-songwriter, folk, pop, rock","09 Jan 2013, 01:05"
Vance Joy,Dream Your Life Away,2399326703755458.5,"2014, indie, indie folk, folk, indie pop","13 Mar 2020, 16:51"
Mumford & Sons,Babel (Deluxe Edition),2246098064740949.5,"folk, indie, british, folk rock, albums I own",
Lord Huron,Lonesome Dreams,2200910230822227,"folk, albums I own, indie, favorite albums, 2013",
The Lumineers,Cleopatra,2060438969062919.2,"folk, acoustic, folk rock, indie folk, names of people","17 Feb 2020, 03:53"
Iron & Wine,Woman King,1947418752743244.5,"folk, albums I own, acoustic, indie, favorite albums","07 Jan 2013, 23:10"
Iron & Wine,Around the Well,1896368798468742.5,"indie, folk, 2009, folk rock, indie folk","25 Apr 2009, 09:38"
Noah and the Whale,The First Days Of Spring,1876622551696906.2,"best of 2009, 2009, albums I own, folk, favorite albums",
Beirut,Lon Gisland EP,1851741915460432.2,"albums I own, folk, world, Gypsy, balkan",
Angus & Julia Stone,A Book Like This,1732175271918684.2,"folk, 2007, indie folk, albums I own, acoustic","19 Apr 2011, 22:17"
Mumford & Sons,Believe,1670815934724300,,
William Fitzsimmons,The Sparrow and the Crow,1547607569592073.5,"indie, folk, singer-songwriter, best of 2008, 2008",
Bob Dylan,Nashville Skyline,1447113280549320.8,"country, 1969, 60s, folk, albums I own","05 Jul 2008, 18:29"
M. Ward,Post-War,1429481538460408,"best of 2006, 2006, folk, albums I own, indie",
Lord Huron,Strange Trails,1371881200571315.5,"2015, folk, indie, albums I own, singer-songwriter","20 Dec 2016, 14:55"
Bob Dylan,Another Side of Bob Dylan,1361490662537776.8,"folk, 60s, 1964, albums I own, singer-songwriter","05 Jul 2008, 18:18"
Devendra Banhart,What Will We Be,1299076184810444.2,"folk, indie, 2009, psychedelic, singer-songwriter",
Devendra Banhart,Smokey Rolls Down Thunder Canyon,1298979683402010.8,"singer-songwriter, indie, 2007, albums I own, 00s","04 Jan 2013, 01:27"
Simon & Garfunkel,Greatest Hits,1286862553035189.5,"oldies, 60s, classic rock, singer-songwriter, albums I own","14 Jan 2014, 21:05"
M. Ward,Transfiguration of Vincent,1258879618762180,"folk, singer-songwriter, indie, Alt-country, 2003","07 Apr 2009, 23:25"
Simon & Garfunkel,Sounds of Silence,1237518041981048.8,"60s, albums I own, singer-songwriter, classic rock, folk rock","25 Aug 2010, 16:37"
Father John Misty,"I Love You, Honeybear",1217296055166962,"2015, best of 2015, folk, indie, alternative",
Fleet Foxes,Shore,1194313870868250,"2020, indie folk, folk, soft rock, folk rock","22 Sep 2020, 15:00"
Joni Mitchell,Ladies of the Canyon,1182506738992714.8,"folk, singer-songwriter, 70s, 1970, 60s","16 Oct 2017, 23:50"
Bonnie 'Prince' Billy,I See a Darkness,1171620204934772.8,"folk, singer-songwriter, 1999, americana, Alt-country",
Fleet Foxes,Sun Giant EP,1157179199961408,"folk, albums I own, 2008, indie, indie folk","05 May 2012, 12:16"
First Aid Kit,My Silver Lining,1126953252568000,folk,
Birdy,Not About Angels,1087233237468000,,
Bob Dylan,John Wesley Harding,1034373498965100,"folk, 1967, 60s, folk rock, albums I own","05 Jul 2008, 18:24"
M. Ward,Hold Time,1006656703299612.2,"2009, indie, best of 2009, folk, singer-songwriter",
William Fitzsimmons,Until When We Are Ghosts,985788845734764,"acoustic, folk, indie, singer-songwriter, fully streamable albums",
Birdy,Tee Shirt,934385314959000,hats and clothes,
Bon Iver,"22, A Million",906129547574387.4,"2016, experimental, electronic, best of 2016, alternative","14 Aug 2016, 10:26"
James Bay,Hold Back the River,892898702759500,2014,
Bob Dylan,Bob Dylan,890345642770292.2,"folk, 1962, 60s, albums I own, Bob Dylan","05 Jul 2008, 18:20"
Bon Iver,"Hey, Ma",882938833344000,bon iver,
Agnes Obel,Philharmonics,881182541003565.6,"2010, albums I own, acoustic, favourite albums, instrumental","28 Jul 2011, 03:41"
The Weepies,Hideaway,874509599067118.4,"folk, 2008, acoustic, indie, start to finish albums",
The Head and the Heart,Let's Be Still,866217015614353.9,"folk, indie pop, indie rock, albums I own, favorite albums","19 Dec 2016, 15:59"
Noah and the Whale,5 Years Time,856124473651200,,
Angus & Julia Stone,Spotify Sessions,829719232888843.8,,
James Bay,Chaos and the Calm,818793562681380,"2015, indie, alternative, rock, folk",
ANAVITÓRIA,Anavitória,809886514443000,"indie, pop, folk, 2016, pop rural","25 Dec 2020, 13:08"
Devendra Banhart,Niño Rojo,770855286618415.8,"albums I own, folk, 2004, 00s, indie folk",
