Artist,Album,Weight,Tags,Published
Wormed,Exodromos,733985120.4353563,"Brutal Death Metal, 2013, Technical Death Metal, death metal, heavy",
Devourment,Molesting the Decapitated,704633237.6976786,"Brutal Death Metal, death metal, 1999, Slamming Brutal Death Metal, albums I own",
Benighted,Carnivore Sublime,658514099.3120013,"death metal, Brutal Death Metal, grindcore, 2014, deathgrind",
Kronos,Colossal Titan Strife,654648548.3605608,"death metal, Brutal Death Metal, Technical Death Metal, french, brutal",
Kraanium,Post Mortal Coital Fixation,653909398.945889,"Brutal Death Metal, 2012",
Defeated Sanity,Passages Into Deformity,640317693.2558383,"2013, Brutal Death Metal, death metal, best of 2013, Technical Death Metal",
Cephalotripsy,Uterovaginal Insertion of Extirpated Anomalies,638263024.0228246,"Girls dont feel good on album covers, Brutal Death Metal, pizdec bodro, albums I own, 2007",
Paris Hilton,Paris,629069044.4933318,"pop, dance, albums I own, electropop, female vocalists","02 Jun 2014, 13:41"
Gorgasm,Masticate to Dominate,600366283.3025489,"Brutal Death Metal, death metal, Technical Death Metal, homo, sick album art",
Hour of Penance,Sedition,558688704.6614172,"death metal, Technical Death Metal, Brutal Death Metal, best of 2012, aggressive",
Condemned,Desecrate the Vile,551322680.6365695,"death metal, Brutal Death Metal",
Disgorge,Consume the Forsaken,536034918.4328838,"Brutal Death Metal, death metal, US-Way Brutal Death Metal, USA, California",
Brodequin,Methods of Execution,532313979.17222965,"Brutal Death Metal, death metal, Technical Death Metal, Brutal Technical Death Metal, goregrind",
Abysmal Torment,Omnicide,521937095.40685016,"Brutal Death Metal, metal, death metal, malta, slam death metal",
Putridity,Degenerating Anthropophagical Euphoria,519226883.37390006,"death metal, 2011, Brutal Death Metal, albums I own, Masterpiece",
Prostitute Disfigurement,Embalmed Madness,494866071.12962955,"Brutal Death Metal, death metal, grindcore, netherlands, favourite albums",
Katalepsy,Gravenous Hour,494532924.8414667,"Brutal Death Metal, Technical Death Metal, 2016, death metal, Technical Brutal Death Metal",
Brodequin,Festival of Death,494385449.6453901,"Brutal Death Metal, deathgrind, the guy to the left is fat, Chad Walls",
Pathology,The Time Of Great Purification,491333249.64022464,"death metal, Brutal Death Metal, metal, political, 2012",
Gorgasm,Bleeding Profusely,490841978.74730027,"Brutal Death Metal, death metal, Technical Death Metal, 2001",
Devourment,Conceived in Sewage,476789741.82101774,"death metal, Brutal Death Metal, Megadeth, Slamming Brutal Death Metal, hot","17 Apr 2014, 23:48"
Putrid Pile,The Pleasure in Suffering,470825855.9446866,"death metal, 2005, Brutal Death Metal",
Kraanium,The Art Of Female Sodomy,463261790.28132993,"Brutal Death Metal, 2009, death metal",
Ingested,The Architect of Extinction,444117385.7672084,"Brutal Death Metal, death metal, deathcore, 2015, Technical Death Metal","10 Jan 2015, 11:51"
Wormed,Planisphaerium,441970665.052356,"Brutal Death Metal, death metal, Technical Death Metal, brutal death, Ultra Brutal Death Metal",
Disavowed,Stagnated Existence,431662505.6589585,"Brutal Death Metal, 2007, Technical Death Metal, death metal",
Pathology,Legacy Of The Ancients,428933224.70345545,"death metal, Brutal Death Metal, grindcore, 2010, my fav",
Benighted,Insane cephalic production,424478764.81157553,"death metal, Brutal Death Metal, grindcore, Technical Death Metal, 2004",
Disentomb,Misery,420912025.5680655,"Brutal Death Metal, death metal, Technical Death Metal",
Disgorge,She Lay Gutted,396990163.40163934,"Brutal Death Metal, death metal, goregrind, grindcore, albums I own",
Putrid Pile,Collection of Butchery,396848390.2885471,"Brutal Death Metal, Putrid Pile, collection of butchery",
Brodequin,Instruments of Torture,392993833.3705731,"Brutal Death Metal, death metal, FUCK MY BRAIN OFF, 10 of 10 stars, deathgrind",
Prostitute Disfigurement,Deeds of Derangement,387313463.27052486,"death metal, Brutal Death Metal, grindcore, goregrind, albums I own",
Inveracity,Extermination of Millions,384066023.70864284,"Brutal Death Metal, death metal, Technical Death Metal, 2007, albums I own",
Gorgasm,Orgy of Murder,383432911.00280064,"death metal, Brutal Death Metal, Awesome, us",
Pathology,Lords of Rephaim,371670577.4882003,"Brutal Death Metal, 2013, death metal, Technical Death Metal, Slamming Brutal Death Metal",
Prostitute Disfigurement,Descendants Of Depravity,369039176.6988753,"Brutal Death Metal, death metal, 2008",
Disgorge,Parallels Of Infinite Torture,365503497.027592,"Brutal Death Metal, death metal, grindcore, US-Way Brutal Death Metal, albums I own",
Inveracity,Circle of Perversion,360959816.5698563,"Brutal Death Metal, death metal, Greek",
Putrid Pile,Blood Fetish,349559526.6167291,"Brutal Death Metal, grindcore, albums I own, death metal, slam death metal",
Condemned,Realms of the Ungodly,340362653.3018868,"Brutal Death Metal, death metal, slam death metal, 2011, Guttural Death Metal",
Ingested,The Surreption,335044491.8255728,"deathcore, death metal, Brutal Death Metal, brutal deathcore, slam","20 Aug 2011, 10:52"
Severed Savior,Brutality is Law,311906481.8981251,"Brutal Death Metal, 2003, death metal, Technical Death Metal, my albums",
Abysmal Torment,Epoch of Methodic Carnage,309426154.39876217,"best of 2006, death metal, Brutal Death Metal, slam death metal",
Disgorge,Cranial Impalement,304182608.6343612,"Brutal Death Metal, death metal, 1999, albums I own, USA",
Kraanium,Ten Acts of Sickening Perversity,302979619.1531178,"Brutal Death Metal, Slamming Brutal Death Metal, grindcore, death metal, goregrind",
Benighted,Psychose,296136270.8845209,"death metal, Brutal Death Metal, black metal, grindcore, death",
Disavowed,Perceptive Deception,292200194.0572267,"Brutal Death Metal, Technical Death Metal, Brutal Technical Death Metal, 2001",
Prostitute Disfigurement,Left In Grisly Fashion,291072967.8832117,"death metal, Brutal Death Metal, grindcore, netherlands, deathgrind",
Vulvectomy,Post-Abortion Slut Fuck,285443098.875097,"Brutal Death Metal, Slamming Brutal Death Metal, death metal, slamming guttural brutal death metal",
Deeds of Flesh,Crown of Souls,282627541.1836485,"death metal, Brutal Death Metal, Technical Death Metal, 2005, Brutal Technical Death Metal",
Extermination Dismemberment,Serial Urbicide,278148735.09307736,"Slamming Brutal Death Metal, Brutal Death Metal, metal, heavy, brutal","26 May 2013, 15:35"
Extermination Dismemberment,Butcher Basement,272733302.7926657,"death metal, Brutal Death Metal, Slamming Brutal Death Metal, brutal, 2010",
Kraanium,Ten Acts Of Sickening Perver..,269480404.0495474,"Norway, Brutal Death Metal",
Deeds of Flesh,Trading Pieces,262103186.71515515,"Brutal Death Metal, death metal, 1996, Technical Death Metal",
Pathology,Age of Onset,244994921.80330497,"Brutal Death Metal, death metal, Slamming Brutal Death Metal, metal, comatose music",
Severed Savior,Servile Insurrection,244500996.39452007,"death metal, Technical Death Metal, Brutal Death Metal, 2008, heavy metal",
Defeated Sanity,Prelude to the Tragedy,243250820.08425227,"Brutal Death Metal, death metal, 2004, death, brutal death",
Deeds of Flesh,Portals to Canaan,235774592.0791239,"death metal, Technical Death Metal, Brutal Death Metal, 2013, Technical Brutal Death Metal","19 Mar 2017, 08:50"
Internal Suffering,Awakening of the Rebel,231239668.30517152,"Brutal Death Metal, death metal, Colombia, Awesome Drums, colombian blasting Brutal death",
Kronos,The Hellenic Terror,229213490.68817532,"death metal, Brutal Death Metal, Melodic Death Metal, Technical Death Metal, Brutal Technical Death Metal",
Beheaded,Ominous Bloodline,226783220.13529646,"Brutal Death Metal, death metal, 2005",
Disfiguring the Goddess,Circle Of Nine,225699383.52152434,"brutal deathcore, goregrind, Brutal Death Metal, Brutal slamming death metal, Guttural epicness",
Deeds of Flesh,Mark of the Legion,223436407.08801997,"Brutal Death Metal, death metal, Technical Death Metal, albums I own, 2001",
Ingested,The Level Above Human,218332085.7798165,"deathcore, Brutal Death Metal, brutal deathcore","02 Jun 2018, 22:27"
Hour of Penance,Regicide,210375808.0049261,"death metal, Technical Death Metal, Technical Brutal Death Metal, Brutal Death Metal, 2014",
Cytotoxin,Plutonium Heaven,208525619.8478123,"death metal, Brutal Death Metal, Technical Brutal Death Metal, FUCK MY BRAIN OFF",
Putrid Pile,House of Dementia,195423117.65219727,"death metal, Brutal Death Metal, us",
Hour of Penance,Pageantry for Martyrs,183330447.11382857,"death metal, 2005, Brutal Death Metal, Best of 2005, Technical Death Metal",
Brutus,Slachtbeest,181747294.79210415,"death metal, Brutal Death Metal",
Deeds of Flesh,Inbreeding the Anthropophagi,176859830.24142313,"Brutal Death Metal, death metal, Technical Death Metal, 1998",
Defeated Sanity,Disposal of the Dead / Dharmata,174557513.85948026,"Technical Death Metal, Brutal Death Metal, Progressive metal, death metal","29 Jul 2016, 18:18"
Lividity,To Desecrate and Defile,167536483.94922426,"death metal, Brutal Death Metal",
Pathology,Surgically Hacked,165331233.00370827,"death metal, Brutal Death Metal, grindcore, goregrind, deathgrind",
Disentomb,Sunken Chambers of Nephilim,158317203.375,"Brutal Death Metal, heavy metal, metal, Favorite Bands, brutal",
Lividity,"Used, Abused and Left for Dead",157344031.49420354,"Brutal Death Metal, porngrind, US-Way Brutal Death Metal",
Malignancy,Inhuman Grotesqueries,155553291.8918919,"death metal, Technical Death Metal, Brutal Death Metal, grindcore, 2007",
Severe Torture,Feasting On Blood,153107995.42827365,"death metal, Brutal Death Metal, heavy metal, grindcore, 2000s","15 Mar 2009, 08:55"
Disgorge,Forensick,152812971.51593176,"Brutal Death Metal, goregrind, mexico, death metal, mexican",
Gorgasm,Stabwound Intercourse,151229624.30777422,"death metal, Brutal Death Metal, grindcore",
Analepsy,Atrocities from Beyond,150705807.3766234,"Slamming Brutal Death Metal, death metal, Brutal Death Metal, slam",
