Artist,Album,Weight,Tags,Published
Scorpions,Crazy World,6539843991935863,"hard rock, classic rock, heavy metal, rock ballad, rock","15 Oct 2008, 23:44"
AC/DC,Black Ice,6034779636896888,"hard rock, albums I own, rock, classic rock, 2008","20 Nov 2008, 00:55"
Godsmack,Godsmack,5621716844553388,"hard rock, albums I own, metal, rock, alternative metal","13 Dec 2012, 05:47"
Scorpions,Love at First Sting,5437225032872630,"hard rock, heavy metal, classic rock, rock, 80s","15 Oct 2008, 23:43"
AC/DC,Let There Be Rock,5382351984225588,"hard rock, rock, albums I own, heavy metal, classic rock","24 Sep 2008, 01:59"
AC/DC,Dirty Deeds Done Dirt Cheap,5093528620298865,"hard rock, albums I own, rock, 1976, blues rock","24 Sep 2008, 01:56"
Alice Cooper,Trash,4561959524516850,"hard rock, 1989, classic rock, albums I own, Alice Cooper","22 Aug 2009, 19:20"
Guns N' Roses,G N' R Lies,3979615320374969,"hard rock, albums I own, rock, heavy metal, 1988","16 Aug 2009, 19:00"
Deep Purple,Deepest Purple: The Very Best of Deep Purple,3837377981646359.5,"classic rock, hard rock, rock, deep, albums I own",
Skid Row,Skid Row,3679493933577138.5,"hard rock, heavy metal, 80s, albums I own, hair metal","10 Aug 2009, 17:13"
Velvet Revolver,Libertad,3667126842456000,"hard rock, albums I own, rock, 2007, Velvet Revolver",
Europe,The Final Countdown,3423877184646870,"hard rock, 80s, Glam Metal, rock, 1986","06 Aug 2009, 10:05"
AC/DC,Who Made Who,3293137637659867,"hard rock, albums I own, classic rock, 1986, rock","23 Oct 2008, 03:02"
Airbourne,Runnin' Wild,3285242897399834.5,"hard rock, albums I own, heavy metal, rock, australian","15 Feb 2010, 20:28"
Deep Purple,Shades of Deep Purple,3217292194153568,"hard rock, classic rock, 1968, Progressive rock, rock","11 Oct 2009, 07:14"
Kiss,The Very Best of Kiss,3142121435754714,"hard rock, kiss, classic rock, rock, albums I own","03 Jan 2009, 04:03"
Twisted Sister,Stay Hungry,3090711885730206,"heavy metal, hard rock, 1984, Glam Metal, rock","22 Aug 2009, 20:44"
Godsmack,IV,2834736397847345.5,"hard rock, albums I own, metal, rock, alternative metal",
Mötley Crüe,Dr. Feelgood,2470284142121692.5,"hard rock, Glam Metal, 80s, hair metal, albums I own","13 Sep 2008, 20:28"
Skid Row,Slave to the Grind,2458515132658938.5,"heavy metal, hard rock, albums I own, 1991, hair metal","31 Jan 2014, 15:11"
Mötley Crüe,Shout at the Devil,2415646508880000,"hard rock, Glam Metal, heavy metal, hair metal, albums I own","13 Sep 2008, 20:10"
Van Halen,Van Halen,2368585549709063,"hard rock, 1978, albums I own, classic rock, rock","31 Oct 2008, 15:42"
AC/DC,Ballbreaker,2209587011118645.8,"hard rock, albums I own, rock, heavy metal, 1995","23 Oct 2008, 03:13"
Saliva,Back Into Your System,2168600333493844.5,"rock, Nu Metal, hard rock, metal, albums I own","10 Apr 2016, 22:54"
Thin Lizzy,Jailbreak,2142785862888088.8,"hard rock, classic rock, rock, 1976, albums I own","27 Jul 2009, 13:00"
Whitesnake,Whitesnake,2137926954504463,"hard rock, hair metal, 80s, classic rock, Whitesnake","29 Apr 2009, 23:36"
Rainbow,Rising,1838580982743808.5,"hard rock, classic rock, rock, Rainbow, 1976","15 Feb 2009, 07:09"
Stone Sour,Audio Secrecy,1837266348916232,"hard rock, 2010, metal, alternative metal, post-grunge",
Deep Purple,Perfect Strangers,1805177251008140.5,"hard rock, classic rock, albums I own, 1984, deep purple","17 Nov 2009, 17:57"
Rainbow,Ritchie Blackmore's Rainbow,1745911152688429.8,"hard rock, classic rock, rock, Rainbow, 70s","07 Mar 2009, 21:36"
Van Halen,"Best of Van Halen, Volume 1",1694207328648000,"hard rock, classic rock, rock, van halen, albums I own",
Rainbow,The Very Best of Rainbow,1566250668360000,"hard rock, classic rock, Rainbow, rock, albums I own",
AC/DC,'74 Jailbreak,1537139334713696,"hard rock, albums I own, rock, australian, 1984","23 Oct 2008, 02:57"
Guns N' Roses,The Spaghetti Incident?,1527806694162375,"hard rock, albums I own, rock, covers, classic rock","05 Aug 2008, 19:40"
Van Halen,5150,1493603954244644.5,"hard rock, classic rock, 80s, van halen, 1986","30 Dec 2008, 12:38"
Saliva,Blood Stained Love Story,1444651335220500,"hard rock, alternative rock, alternative metal, rock, Nu Metal",
AC/DC,Stiff Upper Lip,1383417571348333.5,"hard rock, albums I own, rock, classic rock, 2000","23 Oct 2008, 03:17"
Scorpions,Blackout,1335619815774400,"hard rock, heavy metal, classic rock, 80s, rock","15 Oct 2008, 23:47"
Greta Van Fleet,From the Fires,1329370689816000,"rock, hard rock, blues rock, Led Zeppelin, 2017",
Lordi,The Arockalypse,1315874850611062.5,"hard rock, heavy metal, albums I own, metal, rock",
Van Halen,1984 (Remastered),1280468459655333.2,"hard rock, life-changing, classic rock, heavy metal, rock",
AC/DC,Powerage,1262816570340049.5,"hard rock, albums I own, rock, 1978, classic rock","24 Sep 2008, 02:01"
Rev Theory,Light It Up,1255739022941990.2,"rock, hard rock, alternative rock, rev theory, alternative metal",
Halestorm,The Strange Case Of...,1183890393444250,"hard rock, rock, albums I own, alternative metal, 2012",
Saliva,Every Six Seconds,1100122767186352,"Nu Metal, albums I own, hard rock, rock, 2001","12 Sep 2009, 18:28"
Extreme,Extreme II: Pornograffitti,1061679354346792.8,"hard rock, albums I own, Funk Rock, funk metal, rock","23 Dec 2009, 22:56"
Buckcherry,15,1018711959547284.1,"hard rock, rock, alternative, albums I own, buckcherry","27 Jan 2014, 21:34"
The Runaways,The Runaways,1000209226058518.5,"hard rock, 70s, rock, female vocalists, 1976","12 Dec 2011, 05:41"
Deep Purple,Burn,977939222305718.8,"hard rock, classic rock, heavy metal, 70s, 1974","11 Nov 2010, 19:48"
Kiss,Dynasty,949873765325777.8,"hard rock, classic rock, 70s, glam rock, 1979","20 May 2010, 17:07"
Cinderella,Long Cold Winter,908002058115402,"hard rock, Glam Metal, blues rock, hair metal, heavy metal","10 Apr 2020, 21:10"
Kiss,Destroyer,888286738184197.5,"hard rock, 70s, classic rock, albums I own, rock","03 Jan 2009, 04:10"
Scorpions,Comeblack,885835911187692.4,"hard rock, 2011, heavy metal, classic rock, albums I own",
Alice Cooper,Hey Stoopid,883693411448525,"hard rock, rock, albums I own, classic rock, metal","19 Feb 2019, 02:17"
Godsmack,The Oracle,860816148452617.5,"2010, hard rock, metal, heavy metal, rock","28 Apr 2010, 22:15"
Deep Purple,Fireball,855060165275220.4,"hard rock, classic rock, albums I own, 1971, rock","11 Nov 2010, 12:29"
Whitesnake,Greatest Hits,853339801630714.4,"hard rock, classic rock, heavy metal, rock, Whitesnake","10 May 2009, 20:08"
Kiss,Kiss,852186610980480,"hard rock, classic rock, albums I own, kiss, rock","03 Sep 2008, 23:51"
Mötley Crüe,"Girls, Girls, Girls",815452727201190,"hard rock, Glam Metal, albums I own, 1987, heavy metal","13 Sep 2008, 20:27"
Def Leppard,Pyromania,813967839480600,"hard rock, 80s, heavy metal, albums I own, rock","20 Jul 2009, 16:08"
Mötley Crüe,Too Fast For Love,780982760142333.4,"hard rock, Glam Metal, heavy metal, 80s, hair metal","13 Sep 2008, 20:12"
Deep Purple,Made In Japan,776420846748734.8,"hard rock, albums I own, classic rock, live, rock","23 Dec 2008, 17:34"
Warrant,Cherry Pie,720210707003730.1,"hard rock, hair metal, Glam Metal, Warrant, rock","14 Jun 2010, 15:33"
Cinderella,Night Songs,688541177206011,"hard rock, hair metal, Glam Metal, 80s, glam rock","12 Apr 2020, 00:18"
Deep Purple,Machine Head (remastered),683850708412441.4,"rock, 1001 Albums You Must Hear Before You Die, classic rock, heavy metal, 70s",
Kiss,Greatest Kiss,677594329856129.2,"classic rock, hard rock, albums I own, rock, heavy metal","03 Jan 2009, 04:13"
Deep Purple,Deepest Purple - The Very Best Of Deep Purple,659842190568000,"hard rock, deep purple, rock, albums I own, top",
AC/DC,Fly on the Wall,642575579642073,"hard rock, albums I own, 80s, 1985, heavy metal","23 Oct 2008, 02:59"
Ted Nugent,Ted Nugent,640755830198806.1,"hard rock, classic rock, rock, heavy metal, 70s","10 Jun 2009, 13:30"
Lordi,Get Heavy,624389487783485.2,"hard rock, heavy metal, albums I own, 2002, metal",
Scorpions,Sting In The Tail,615934400554166.6,"hard rock, rock, 2010, heavy metal, classic rock","29 Mar 2010, 21:17"
Alice Cooper,School's Out,603747655669277.8,"hard rock, 1972, classic rock, 70s, rock","25 May 2010, 06:34"
Stone Sour,House of Gold & Bones Part 1,602307451750466.1,"alternative metal, 2012, metal, hard rock, heavy metal",
Van Halen,Van Halen (Remastered),602248672960053.8,"hard rock, classic rock, heavy metal, rock, 80s",
Rainbow,Long Live Rock 'n' Roll,575431334131500,"hard rock, classic rock, rock, albums I own, heavy metal","20 Feb 2009, 12:37"
AC/DC,Blow Up Your Video,574703292183930.1,"hard rock, albums I own, 80s, 1988, heavy metal","23 Oct 2008, 03:04"
Ugly Kid Joe,America's Least Wanted,573979760644868.5,"albums I own, hard rock, rock, 90s, ugly kid joe","29 Jan 2009, 16:42"
Deep Purple,In Rock,558152087580000,"hard rock, classic rock, albums I own, 70s, rock","31 Jul 2009, 11:52"
Kiss,Dressed To Kill,545501586811875,"hard rock, rock, 1975, albums I own, 70s","03 Jan 2009, 04:15"
Deep Purple,Deep Purple In Rock,541640660308440.75,"hard rock, classic rock, 70s, heavy metal, rock","31 Jul 2009, 11:52"
Scorpions,Acoustica,531615583321139.06,"rock, acoustic, classic rock, scorpions, hard rock","15 Oct 2008, 23:48"
