Artist,Album,Weight,Tags,Published
The Berzerker,World Of Lies,795961341.753796,"grindcore, industrial metal, Industrial Death Metal, death metal, cybergrind",
Cattle Decapitation,The Harvest Floor,747999674.6064923,"death metal, deathgrind, Brutal Death Metal, grindcore, 2009","16 Nov 2009, 00:42"
Ulcerrhoea,Line and Row,724089717.0149254,"grindcore, mincecore",
Gridlink,Orphan,717852918.2111313,"grindcore, 2011",
Magrudergrind,II,706647035.4431734,"grindcore, powerviolence, 2016, 2010s, number",
Pig Destroyer,Painter of Dead Girls,705349699.3857559,"grindcore, 2004, painter of dead girls, 2003, great",
Milking the Goatmachine,Seven..A Dinner For One,700086172.8434505,"grindcore, death metal, deathcore, deathgrind",
Circle of Dead Children,Human Harvest,696139746.7734903,"grindcore, albums I own, memories",
Lakupaavi,Raah Raah Blääh,695430101.6466284,"grindcore, finnish, hardcore, crust punk, hardcore punk","29 May 2010, 14:08"
Agathocles,Razor Sharp Daggers,694517463.1008584,"grindcore, mincecore, metal, death metal, 1995","06 Jun 2009, 01:08"
Japanische Kampfhörspiele,bilder fressen strom,687035306.0377358,"grindcore, grindpunk, 2010s",
