Artist,Album,Weight,Tags,Published
Ignite,A Place Called Home,2297304143.572581,,
Norma Jean,Bless the Martyr and Kiss the Child,2251215306.413345,,
Norma Jean,Bless the Martyr and Kiss...,2251215306.413345,,
BoySetsFire,Tomorrow Come Today,2231236994.06447,,
Comeback Kid,Die Knowing,2198770746.8291698,,
Comeback Kid,Symptoms + Cures,2159036357.5972056,,
Angerfist,Mutilate,2156332810.047096,,
Fear Before The March Of Flames,The Always Open Mouth,2145025203.881465,,
Fear Before The March Of Flames,Always Open Mouth,2145025203.881465,,
Agnostic Front,Warriors,2123812345.018192,,
Norma Jean,Meridional,2066533870.3445163,,
Raised Fist,Dedication,2061983196.2328978,,
Bury Your Dead,Beauty And The Breakdown,2030297243.404032,,
Refused,The Shape Of Punk To Come: A Chimerical Bombation In 12 Bursts,1957197327.0233374,,
Have Heart,What Counts,1927891602.750267,,
Bury Your Dead,Cover Your Tracks,1908689332.3235583,,
Converge,All We Love We Leave Behind (Deluxe Edition),1903759404.8056257,,
Cancer Bats,Birthing The Giant,1876268347.5556455,,
Turnstile,Nonstop Feeling,1859594622.884796,,
Deez Nuts,This One's for You,1847866625.5291038,,
Bane,The Note,1839628931.085907,,
Planet Hemp,MTV ao vivo,1826496242.4208734,,
Every Time I Die,From Parts Unknown,1825886101.052627,,
Terror,Live By the Code,1812031210.3830962,,
Madball,Set It Off,1811784990.8330832,,
Dead Fish,Vitória,1803955393.236715,,
Stick to Your Guns,Disobedient,1792773560.5234795,,
H2O,Thicker Than Water,1790834399.6104345,,
Poison the Well,Versions,1788178996.7969596,,
Converge,Petitioning the Empty Sky,1765911722.404512,,
Madball,Infiltrate The System,1755546699.6229548,,
The Chariot,Wars and Rumors of Wars,1719005775.5773687,,
Bury Your Dead,Bury Your Dead,1639166417.3130379,,
Lower Than Atlantis,Far Q,1633887874.310865,,
Bad Brains,Rock for Light,1618558972.2319481,,
Stick to Your Guns,For What It's Worth,1544790978.6272504,,
Fucked Up,Hidden World,1544183297.6881208,,
Agnostic Front,Something's Gotta Give,1523060671.5714846,,
The Chariot,Long Live,1472065027.3597863,,
Blacklisted,...The Beat Goes On,1467133002.314002,,
Sick of It All,Based On A True Story,1458641123.1937203,,
Madball,Hold It Down,1435981091.3147213,,
Modern Life Is War,Fever Hunting,1430489702.1659393,,
Madball,Demonstrating My Style,1426604075.0377517,,
Gorilla Biscuits,Gorilla Biscuits,1382127122.0394034,,
Dead Fish,Zero e Um,1381663129.2261457,,
H2O,Don't forget your Roots,1364657496.6629016,,
Planet Hemp,Usuário,1332423152.5163434,,
Planet Hemp,usuario,1332423152.5163434,,
Dead Fish,Ponto Cego,1324815121.220021,,
Turnstile,Time & Space,1311409136.6649256,,
Bury Your Dead,It's Nothing Personal,1303253343.3849401,,
Agnostic Front,My Life My Way,1262484499.5598378,,
Verse,"Bitter Clarity, Uncommon Grace",1244963628.432602,,
Agnostic Front,Another Voice,1219096079.80099,,
Minor Threat,Out of Step,1215962060.8770986,,
Sick of It All,Scratch the Surface,1212958735.9260206,,
Norma Jean,Meridional [Napster Exclusive Version],1211482729.0585394,,
Blacklisted,"Heavier Than Heaven, Lonelier Than God",1206382702.6558518,,
Stick to Your Guns,Diamond: Decade Edition,1180940843.2011967,,
Bane,It All Comes Down To This,1175595444.6466858,,
Converge,Caring and Killing,1152333905.6524825,,
Trash Talk,Plagues,1145798599.7407556,,
Modern Life Is War,My Love My Way,1142015143.765454,,
Fear Before The March Of Flames,Odd How People Shake,1140401632.0277848,,
Raised Fist,Ignoring the Guidelines,1139561815.0624979,,
Your Demise,The Kids We Used To Be,1137717930.7108352,,
Code Orange,I Am King,1126339259.961935,,
Converge,Unloved and Weeded Out,1122664204.5454547,,
Knocked Loose,Laugh Tracks,1116257173.903661,,
Ignite,Our Darkest Days (Limited Tour Edition),1115592432.8193831,,
Every Time I Die,Ex Lives (Deluxe Edition),1075021558.0950043,,
Your Demise,You Only Make Us Stronger,1062951086.0292488,,
The Chariot,The Fiancée,1038602369.871672,,
Comeback Kid,Through The Noise,1019105186.2787751,,
Evergreen Terrace,Burned Alive By Time,1012557763.026098,,
He Is Legend,It Hates You,1002236373.9161988,,
Stick to Your Guns,True View,998198917.7753236,,
Biohazard,Urban Discipline,997638549.0993807,,
Poison the Well,Tear From The Red,993768113.8019993,,
Raised Fist,Watch Your Step,960869102.3599691,,
Deez Nuts,Word Is Bond,940648522.0195163,,
Code Orange,Forever,940295157.6489483,,
Blacklisted,We're Unstoppable,939791975.5280408,,
BoySetsFire,The Misery Index: Notes From The Plague Years,936039285.7726424,,
Raimundos,Lavô Tá Novo,930856932.5182939,,
H2O,Go,920552345.0952269,,
Poison the Well,The Opposite Of December,917572256.4369737,,
Poison the Well,Opposite of December,917572256.4369737,,
Cancer Bats,"Bears, Mayors, Scraps and Bones",900442628.5682839,,
Converge,When Forever Comes Crashing,862255839.5119127,,
Trash Talk,No Peace,858865784.9006623,,
Walls of Jericho,The Bound Feed The Gagged,856809302.1309991,,
Evergreen Terrace,Writers Block,848559580.9972674,,
Suicidal Tendencies,Join The Army,842506104.9459544,,
Suicidal Tendencies,The Art Of Rebellion,821685942.3816385,,
Biohazard,State of the World Address,813802978.8984325,,
Ceremony,Ruined,796008410.4712042,,
Raimundos,Kavookavala,793356679.4430624,,
Sick of It All,"Blood, Sweat, and No Tears",774528209.161876,,
Sick of It All,"Blood, Sweat & No Tears",774528209.161876,,
Norma Jean,"O' God, the Aftermath",773198002.1780715,,
Terror,"The Damned, The Shamed",769288601.0823636,,
Sick of It All,Built to Last,763637519.46431,,
Poison the Well,The Tropic Rot,743519925.7816243,,
Agnostic Front,"Riot, Riot, Upstart",741627624.9814266,,
Modern Life Is War,My Love. My Way.,731509350.1069219,,
Modern Life Is War,My Love.  My Way.,731509350.1069219,,
Modern Life Is War,"My Love, My Way",731509350.1069219,,
Modern Life Is War,My Love. My Way,731509350.1069219,,
Suicidal Tendencies,Suicidal Tendencies,730284485.2762026,,
Sick of It All,Yours Truly,728589782.5112108,,
Every Time I Die,Last Night in Town,727630730.2934262,,
Agnostic Front,Dead Yuppies,699987654.1263654,,
CPM 22,Felicidade Instantânea,698291601.7855964,,
Madball,Look My Way,690496108.7904618,,
Defeater,Abandoned (Deluxe Edition),689053188.8284085,,
Bane,Holding This Moment,685886158.181074,,
Terror,Forever Crossing The Line-5 Years In The Making,684434020.8240534,,
Raised Fist,Fuel,680810234.6390933,,
Agnostic Front,Victim In Pain,680520067.674822,,
BoySetsFire,While A Nation Sleeps...,678171417.3893824,,
Every Time I Die,Low Teens,671336556.1450044,,
Suicidal Tendencies,Still Cyco After All These Years,662339894.8842303,,
Evergreen Terrace,Sincerity is an Easy Disguise in this Business,656465437.9019152,,
The Chariot,The Fiancee,653875543.2179161,,
Madball,Ball of Destruction,649418714.3787258,,
Evergreen Terrace,Writer's Block,648888653.5399314,,
Madball,The Best of Madball,647791771.3632091,,
Sick of It All,Just Look Around,644541248.0175909,,
Ignite,Best of: 1994-2004,644438136.0787512,,
BoySetsFire,While A Nation Sleeps,629698126.2217302,,
Bury Your Dead,Mosh N' Roll,621738451.7749125,,
Sick of It All,Life On The Ropes,615219588.1256486,,
Biohazard,Uncivilization,610874253.8674866,,
Your Demise,Blood Stays on The Blade,609570292.581039,,
Your Demise,The Blood Stays On The Blade,609549960.9995931,,
Evergreen Terrace,Dead Horses,597442868.1383066,,
The Chariot,One Wing,596947456.6415353,,
He Is Legend,Suck Out The Poison,591164001.8915492,,
BoySetsFire,The Day the Sun Went Out,577180443.3524866,,
Minor Threat,Minor Threat,567876939.9797493,,
Raimundos,Cantigas de Roda,542491227.5148809,,
Dead Fish,XXV Ao Vivo Em SP,536126556.4260564,,
Suicidal Tendencies,Freedumb,535792704.0741418,,
Bad Brains,I Against I,520816546.93979084,,
CPM 22,Cidade Cinza,512984908.4885793,,
CPM 22,Depois de um Longo Inverno,511796865.5421686,,
Cancer Bats,"Bears, Mayors, Scraps & Bones",508383475.78277856,,
Sick of It All,Call To Arms,505799203.47651905,,
Minor Threat,First Demo Tape,501167619.999246,,
Deez Nuts,Fuck The World,498400611.28084606,,
Agnostic Front,Raw Unleashed,491820794.2472143,,
Madball,Hardcore Lives,485292754.10226333,,
Converge,The Dusk in Us,484554964.4383698,,
Agnostic Front,The American Dream Died,483156019.7934596,,
Refused,The EP Compilation,471780116.651069,,
Hatebreed,Under The Knife,462039737.7162392,,
Raimundos,Lapadas do Povo,446187007.8708788,,
Sick of It All,Live in a World Full of Hate,442757047.1235894,,
Sick of It All,Last Act Of Defiance,437495774.3980226,,
Biohazard,New World Disorder,434175078.50607747,,
Have Heart,10.17.09,428897543.71397144,,
Converge,Halo In A Haystack,428188492.02474505,,
Madball,Droppin' Many Suckers,414642515.34355485,,
Evergreen Terrace,Losing All Hope Is Freedom,412490000.05631226,,
Evergreen Terrace,At Our Worst,411728941.9266512,,
Walls of Jericho,No One Can Save You From Yourself,410764738.600792,,
Sick of It All,Outtakes For The Outcast,407877935.48924893,,
Ignite,Call on My Brothers,402610879.2235053,,
Biohazard,Reborn In Defiance,401508942.01343733,,
Trash Talk,Awake,398810212.30290526,,
Agnostic Front,Cause for Alarm,397339963.83402175,,
Hatebreed,The Concrete Confessional,390401240.35107046,,
Biohazard,Means to an End,383969612.0076923,,
Minor Threat,Discography,374864669.8630262,,
Suicidal Tendencies,Prime Cuts,374734500.3464644,,
Biohazard,Biohazard,366301485.57441896,,
Agnostic Front,Live At CBGB,360602310.1093643,,
Refused,This Just Might Be the Truth,359321792.10704607,,
Bad Brains,"Bad Brains (Reissued, 1996)",348364991.0039113,,
Bad Brains,Black Dots,342545516.2336447,,
CPM 22,CPM 22,339249178.2756806,,
Norma Jean,O' God The Aftermath,338518093.37433606,,
Lower Than Atlantis,Changing Tune,335764000.05481124,,
Comeback Kid,Outsider,326369767.3580905,,
Suicidal Tendencies,Free Your Soul... and Save My Mind,321086990.7630317,,
Hatebreed,Preserverance,317390219.77054125,,
Refused,The E.P. Compilation,311290967.67662364,,
Terror,Total Retaliation,307847040.82865775,,
Madball,Best Of Madball,305639013.0940834,,
Deez Nuts,Binge & Purgatory,300021941.36073864,,
Angerfist,The Deadfaced Dimension,296647641.93811685,,
Biohazard,Kill Or Be Killed,295654759.87586135,,
Suicidal Tendencies,Suicidal For Life,292764519.7083775,,
Suicidal Tendencies,How Will I Laugh Tomorrow When I Can't Even Smile Today,290719018.9259614,,
BoySetsFire,Before the Eulogy,274768585.5574635,,
Converge,Petitioning The Empty Sky (Remastered),274373053.1509847,,
Lower Than Atlantis,Bretton,272096206.0822637,,
Cancer Bats,Dead Set On Living,269027938.10478294,,
H2O,H2O,264714155.74024707,,
Terror,The 25th Hour,258553910.17445916,,
Suicidal Tendencies,13,244753136.80833048,,
BoySetsFire,Boysetsfire,241314134.49741876,,
Angerfist,Creed Of Chaos,238672244.00248602,,
Bury Your Dead,You Had Me At Hello,237870590.94681257,,
Raimundos,Roda Viva,231736906.77651262,,
Agnostic Front,One Voice,230389373.51308483,,
Stick to Your Guns,Better Ash Than Dust,227552742.82481614,,
Bad Brains,Into the Future,224211673.4482898,,
Bad Brains,Build a Nation,222363440.2725564,,
Refused,Freedom,221412533.3333333,,
Ignite,A War Against You,220116322.0670545,,
Biohazard,Mata Leao,214859559.28500494,,
CPM 22,Acústico,213641506.92891917,,
Terror,Rhythm Amongst The Chaos,212786599.5859948,,
Gallows,Desolation Sounds,208764297.91830322,,
Raised Fist,Stronger Than Ever,207571832.25303292,,
Poison the Well,The Opposite Of December...,199009263.27641672,,
Terror,The Twenty Fifth Hour,198498176.06177604,,
Blacklisted,Our Youth is Wasted,193668883.20056897,,
The Chariot,"Everything Is Alive, Everything is Breathing, Nothing Is Dead, and Nothing Is Bleeding",188859901.2224532,,
Refused,The Demo Compilation,184446051.05939272,,
Sick of It All,Live In A Dive,175773624.63948727,,
Lower Than Atlantis,Safe in Sound,169916809.14122498,,
Bad Brains,Banned In D.C.,164038875.01609787,,
Madball,For The Cause,161600104.1967692,,
The Chariot,"Everything Is Alive, Everything Is Breathing, Nothing Is Dead and Nothing Is Bleeding",160142364.5429363,,
Agnostic Front,Working Class Heroes,159196798.4627512,,
CPM 22,Suor e Sacrifício,156971368.32493702,,
The Chariot,Unsung EP,152328363.96528184,,
The Chariot,Unsung,152328363.96528184,,
Walls of Jericho,A Day and a Thousand Years,146590285.30685747,,
Your Demise,Cold Chillin',145146586.47514525,,
Sick of It All,Nonstop,143242698.88142225,,
Bad Brains,Quickness,139919691.16782653,,
Blacklisted,"Peace On Earth, War On Stage",138964800.04145077,,
Lower Than Atlantis,Lower Than Atlantis,133361758.52903421,,
Biohazard,Mata Leão,130642878.40136054,,
Minor Threat,Minor Threat EP,130580237.81773093,,
Ignite,Past Our Means,127154666.48543291,,
The Chariot,"Everything Is Alive, Everything Is Breathing Nothing Is Dead and Nothing Is Bleeding",123017532.5600334,,
Bury Your Dead,Alive,122811238.40947548,,
Refused,War Music,121587090.06742263,,
Suicidal Tendencies,F.N.G.,118324267.58060421,,
Hatebreed,Live Dominance,112972747.41891275,,
Biohazard,Tales From the B-side,109220104.26214482,,
Bury Your Dead,Mosh 'n' Roll,104179137.39669421,,
Agnostic Front,Last Warning,103634958.77918611,,
Suicidal Tendencies,Lights... Camera... Revolution,100968490.1502022,,
Refused,Everlasting,99910666.70670404,,
Raised Fist,Anthems,89524840.88931994,,
Cancer Bats,Searching For Zero,88131331.21116225,,
Bad Brains,God of Love,86803225.61905453,,
Your Demise,A New Ending,85992512.4843945,,
Agnostic Front,Liberty & Justice For...,82763028.44912742,,
BoySetsFire,Live For Today,80138380.17523018,,
Poison the Well,Distance Makes the Heart Grow Fonder,76842844.33164129,,
Knocked Loose,Split,75912242.90612943,,
Terror,Forever Crossing the Line,74535359.44308695,,
Norma Jean,Bless The Martyr And Kiss The,73532804.21052632,,
Norma Jean,"O God, The Aftermath",72844723.0412703,,
Suicidal Tendencies,Lights...Camera...Revolution!,70467905.50835238,,
Gorilla Biscuits,Having A Great Time..Wish You Were Here,63748875.42613637,,
Fucked Up,Year of the Pig,56023299.22580646,,
Hatebreed,Weight Of The False Self,54542991.48825517,,
Sick of It All,Sick of It All,54094957.24289209,,
BoySetsFire,In Chrysalis,53238589.099233955,,
Every Time I Die,The Burial Plot Bidding War,52626385.18126112,,
Comeback Kid,Rain City Sessions +1,52143034.69852104,,
Blacklisted,"So, You Are a Magician?",47692064.03478261,,
Poison the Well,The Opposite Of December... a season of separation,47254972.96013221,,
Converge,Beautiful Ruin,39819110.02538071,,
Every Time I Die,Salem,39399951.64716081,,
Bad Brains,Banned in D.C.: Bad Brains Greatest Riffs,34284468.05516002,,
Cancer Bats,The Spark That Moves,33959864.881172,,
Poison the Well,The Opposite Of December / Tear From The Red,33537954.744206388,,
Refused,This Is the New Deal,32126986.11168777,,
Refused,This Just Might Be... the Truth,31872586.1523544,,
Poison the Well,Distance Only Makes the Heart Grow Fonder,31286141.645133507,,
Refused,The New Noise Theology E.P.,29727578.34755497,,
Ignite,In My Time,26619798.01406192,,
Converge,The Poacher Diaries,26566922.457953695,,
Terror,The Walls Will Fall,23876953.178014025,,
Fear Before The March Of Flames,Fear Before the March of Flames,23708770.58562555,,
BoySetsFire,"This Crying, This Screaming, My Voice Is Being Born",23388681.683046684,,
Minor Threat,In My Eyes EP,22924520.50209205,,
Agnostic Front,Warriors [Tour Edition],22521081.27242286,,
Deez Nuts,Band of Brothers - Single,19703823.237763345,,
Refused,Pump The Brakes,18639827.222489186,,
Converge,Deeper the Wound,17537469.428891376,,
Gorilla Biscuits,Original 1987 Tape Demo,16984330.65217391,,
Comeback Kid,Beds Are Burning / Little Soldier,16766127.31979834,,
Sick of It All,Our Impact Will Be Felt - A Tribute to Sick of it All,16360290.191250002,,
Converge,Live at the BBC,15709763.360044211,,
Bane,Demo,15686809.175870858,,
Suicidal Tendencies,Friends & Family 2,14438927.155727157,,
Madball,N.Y.H.C.,13919367.78210117,,
Cancer Bats,Cancer Bats,11654565.673981192,,
Code Orange,Only One Way,10962494.10618607,,
Poison the Well,I/III,10873680.981595092,,
Cancer Bats,"Bears, Mayors, Scraps & Bones (Re-Issue)",10509375.928677563,,
Madball,NYCH,10399811.147540985,,
BoySetsFire,Suckerpunch Training,10361233.480176212,,
Poison the Well,I/III / II/III / III/III,8766581.818181818,,
Poison the Well,The Opposite of December...A Season of Separation,8660508.411574617,,
Walls of Jericho,All Hail The Dead/With Devils Amongst Us All,6233344.444444445,,
Walls of Jericho,A Day & A Thousand Years,5926051.442307693,,
Angerfist,Rally Of Retribution (Official Dominator 2019 Anthem),5390170.802560315,,
Bane,"Free to Think, Free to Be",5242630.3854875285,,
Terror,"CBGB OMFUG Masters:Live, June 10, 2004 - The Bowery Collection",5195208.471211119,,
Poison the Well,II/III,5106563.004375304,,
BoySetsFire,The Misery Index; Notes From The Plague Years,4870365.731989078,,
Norma Jean,Meridional (Bonus Tracks),4704550.688073394,,
Sick of It All,Potential For A Fall,4577398.913497702,,
Gallows,Abandon Ship,4575450.148809523,,
Walls of Jericho,From Hell EP,4572565.359477124,,
Gallows,Demo 2005,4476532.806183116,,
Angerfist,Critter,4244434.582542694,,
Refused,Rather Be Dead,4116006.25798212,,
H2O,CA,3657391.883614089,,
Deez Nuts,Band of Brothers,3355990.8775981525,,
Have Heart,You Can't Go Home Again [EP],3027266.54676259,,
Suicidal Tendencies,Controlled By Hatred/Feel Like Shit...  Deja-Vu,2915727.8011794444,,
Walls of Jericho,Our Impact Will Be Felt - A Tr,2765536.6531165307,,
Refused,The New Noise Theology,2582694.8101265826,,
Code Orange,The Hurt Will Go On - Single,2489038.4615384615,,
Comeback Kid,"Somewhere, Somehow",2334526.4584290306,,
Terror,demo,2243287.290268456,,
Hatebreed,Put It To The Torch,2092390.7755102043,,
Hatebreed,XXX,2081701.9736842108,,
Have Heart,2003 Demo,1954917.8881987575,,
Terror,Terror-Ringworm-Split EP,1707158.421052632,,
BoySetsFire,This Crying. This Screaming. My Voice Is Being Born.,1621751.3899613898,,
Comeback Kid,2002 Demo,1549704.1984732824,,
Comeback Kid,Absolute,1481391.1473788328,,
Terror,Split,1477200.8663076563,,
Hatebreed,Split,1431964.2857142857,,
Deez Nuts,Purgatory,1419001.91004313,,
Bane,Ten Years Plus EP,1389602.3255813955,,
Deez Nuts,Commas & Zeros,1217730.1509985388,,
Terror,Live in Seattle,1140531.236442516,,
Walls of Jericho,Relentless,1042197.4499089255,,
Code Orange,Only One Way - Single,975266.274509804,,
Deez Nuts,Discord,944378.403041825,,
Gallows,The Vulture,835745.1612903225,,
Every Time I Die,2010 Warped Tour Compilation,633017.3410404625,,
Gorilla Biscuits,Demo 1987,484711.5384615385,,
H2O,Atticus... Dragging The Lake II,466830.58568329713,,
Refused,Burning Heart Blond Magazine P,416615.929941618,,
Hatebreed,Shut Me Out,302423.68421052635,,
Refused,Nut,300093.2977913176,,
Defeater,2013 Warped Tour Compilation,33624.03846153846,,
