Artist,Album,Weight,Tags,Published
Мумий Тролль,Амба,44697933500196.01,"rock, alternative, albums I own, russian, russian rock",
Би-2,Moloko,43181697111000,"russian rock, rock, alternative rock, pop rock, post-punk",
ундервуд,Бабло побеждает зло,41149062204000,"alternative, Pop-Rock, russian rock, post-punk, 2005",
Найк Борзов,Супермен,39955924321028.57,"russian rock, rock, alternative, russian, electronic",
Zемфира,14 Nedel Tishini,39796940865000,"russian rock, russian, female vocalists, pop, oma",
Кино,45,35397254093750,"russian rock, 1982, rock, russian, folk",
Найк Борзов,Заноза,33255110797532.977,"alternative, albums I own, russian rock, rock, post-rock",
Сплин,ПЫЛЬНАЯ БЫЛЬ,31854979170000,"rock, russian, russian rock, 1994, peterburg",
Пикник,Мракобесие и джаз,31513071797958.332,"russian rock, rock, acoustic, post-punk, piknic",
Торба-на-Круче,Непсих,28151221734247.938,2002,
Мумий Тролль,Слияние и Поглощение,25501094341530.61,"russian rock, rock, russian, Pop-Rock, albums I own",
Zемфира,Вендетта,25143231876711.56,"rock, favorite albums, albums I own, beautiful, russian",
Мумий Тролль,8,24152919223704.523,"rock, russian, russian rock, 2008, britpop",
Пилот,Наше небо,24116121179951.02,"russian rock, rock, alternative rock, pop rock, punk rock",
Мара,Откровенность,23738383724442.15,"2003, 4, Pop-Rock, russian rock",
Мумий Тролль,Похитители книг,23122593963000,"russian, rock, albums I own, russian rock, favorites",
Nautilus Pompilius,Князь тишины,22991565166500,"post-punk, 1988, 1989, russian rock, rock",
ДДТ,Пропавший без вести,21489707484000,"rock, russian rock, hard rock, industrial, classic rock",
Мумий Тролль,Точно ртуть алоэ,21117372962400,"rock, russian, Pop-Rock, albums I own, russian rock",
Високосный год,Который возвращается,20820732439500,"russian, electronic, pop, alternative, alternative rock",
Би-2,Лунапарк,19592678483852.55,"russian rock, alternative, indie rock, rock, 2009",
Аквариум,Лошадь Белая,19006659360000,"russian rock, rock, acoustic, 2008, russian",
Сплин,Обман зрения,18887037460163.266,"rock, albums I own, 2012, russian, 10s",
Аквариум,Сестра Хаос,17300444611111.11,"russian rock, rock, albums I own, avantgarde, psychedelic",
Мумий Тролль,Меамуры,17272018451933.752,"rock, russian, albums I own, Pop-Rock, russian rock",
Мумий Тролль,Контрабанда,16978719299657.14,"Pop-Rock, rock, russian rock, free albums, pop",
Zемфира,До свидания...,16476247098000,"russian rock, female vocalists, russian, monochrome, my zemfira",
Сплин,25 кадр,16475164727250,"albums I own, Progressive rock, favourite albums, rock, alternative",
Агата Кристи,Ностальгия,15412291953000,,
Мумий Тролль,Икра,13822195885161.479,"albums I own, rock, 90s, alternative, russian",
Кукрыниксы,Шаман,13497695551600,"albums I own, 2006",
Nautilus Pompilius,Чужая Земля,13486018739120.64,"post-punk, russian, 1993, new wave, art rock",
Агата Кристи,Позорная Звезда,13474288676640,"Gothic Rock, darkwave, decadence, Gothic, darkwave Gothic Rock",
Пилот,Жывой концерррт,13291065539999.998,"russian rock, rock, punk, albums I own, male vocalist","13 Apr 2018, 09:23"
Сплин,13 лет в рок-н-ролле,12687167027999.998,,
Сплин,2001 - 25-й кадр,12380509440000,,
Пикник,Стекло,12087893435940.496,"russian rock, Psychedelic Rock, 1997, art-rock, favourite albums",
Кино,Черный альбом,11923491789000,"russian, russian rock","11 Oct 2010, 21:15"
Кино,46,11700898489952,"russian rock, post-punk, folk, new wave, classic rock",
Би-2,Spirit,11631978445488.58,"pop rock, 2011, russian rock",
Ноль,Песня о безответной любви к Родине,11620608406214.875,"russian rock, folk, Experimental Rock, russian, Avant-Garde",
Кукрыниксы,Раскрашенная душа,11350866409310.816,"punk rock, russian rock, 2002, 4-5",
ДДТ,Это все,11139098830671.875,"russian rock, ddt, russian, favorite albums",
Кино,КИНО,10890931350000,"rock, 1990, classic rock, 80s, alternative",
ундервуд,Опиум Для Народа,10676391924000,"alternative, post-punk, 2007, russian rock",
ДДТ,Иначе,10675561380000,"russian rock, 2011, classic rock, rock, folk","12 Nov 2011, 06:04"
ундервуд,"Все пройдет, Милая",10414644438000,"Pop-Rock, rock, synthpop, russian rock, 2002",
Би-2,Молоко,10281874220718.75,"rock, alternative, albums I own, Pop-Rock, russian rock",
Ногу Свело!,Откровенные фотографии,9927728496000,,
Мара,220V,9584173650452.893,"Pop-Rock, 2005, russian rock",
Ночные Снайперы,Рубеж,9528536430057.143,russian rock,
Смысловые галлюцинации,Обратная сторона Земли,9250790400000,"electronic, indie, rock, indie rock, albums I own",
Аквариум,Песни рыбака,9249723021000,hda,
Zемфира,Z-Sides,9086163822145.06,"russian, rock, 2009, albums I own, russian rock",
Машина времени,Отрываясь,8898185505000,,
Ночные Снайперы,Бонни & Клайд,8891367177252.082,2007,
Танцы Минус,Флора-Фауна,8738025660000,,
Кукрыниксы,Кукрыниксы,8696259779953.847,"rock, russian, russian rock, 1999",
Zемфира,Жить В Твоей Голове,8509311201600,"2013, indie, alternative, alternative rock, rock","24 May 2014, 06:15"
Танцы Минус,10 капель,8437732656000,albums I own,
Аквариум,Десять стрел,8294688252000,"russian, russian rock, albums i own on vinyl",
Агата Кристи,Эпилог,8076740610960,"Gothic, decadence, 2010, electronic, electronica",
АлисА,Шабаш,8007995172000,"russian rock, rock, hard rock, russian, 1991",
ундервуд,Красная кнопка,7661988423120,"Pop-Rock, rock, alternative rock, 2003, russian rock",
АлисА,Танцевать,7581278484000,russian rock,
Пилот,Сказка о Прыгуне и Скользящем,7312008684602.388,"rock, russian rock, albums I own, acoustic, depressive",
Смысловые галлюцинации,Большие планы,7181667207000,"electronic, indie, rock, indie rock, albums I own",
