Artist,Album,Weight,Tags,Published
Dethklok,The Dethalbum,34236398638.936596,,
Gojira,The Way of All Flesh,21777466675.7963,,
Gojira,From Mars to Sirius,21432410475.769367,,
Behemoth,Evangelion,18400415514.990345,,
Death,Symbolic,17969657659.13365,,
Behemoth,The Satanist,15840949189.873621,,
Behemoth,Demigod,15542739066.740946,,
Behemoth,The Apostasy,13333170739.206144,,
Death,The Sound of Perseverance,11994746829.907473,,
Bloodbath,Nightmares Made Flesh,11810051937.496193,,
Dethklok,Dethalbum II,11441948000.551752,,
Death,Individual Thought Patterns,11294240867.958126,,
Gojira,Terra Incognita,10958688775.871607,,
Bloodbath,The Fathomless Mastery,10468444603.228535,,
Nile,Annihilation of the Wicked,9027845508.712135,,
Death,Human,8772360108.594166,,
Death,Scream Bloody Gore,8318271292.712145,,
Cannibal Corpse,Kill,7825674744.9987545,,
Gojira,L'Enfant Sauvage,7800451729.614931,,
Carcass,Heartwork,7297302151.169807,,
Bolt Thrower,Those Once Loyal,6709783300.015492,,
Nile,Those Whom the Gods Detest,6434322570.727965,,
Morbid Angel,Altars of Madness,6432399899.970132,,
Bloodbath,Resurrection Through Carnage,6199919035.710649,,
Nile,Ithyphallic,6063092162.955252,,
Vader,Impressions in Blood,5816154521.675662,,
Gojira,The Link,5702271256.902007,,
Vader,Necropolis,5588481676.468999,,
Hypocrisy,A Taste of Extreme Divinity,5521413539.001459,,
Gojira,L'Enfant Sauvage (Special Edition),5409525417.361408,,
Death,Leprosy,5344370511.420514,,
Carcass,Surgical Steel,5327123740.370638,,
Cannibal Corpse,Evisceration Plague,5326696914.646351,,
Nile,In Their Darkened Shrines,5146170037.452307,,
Carcass,Swansong,5122334894.352298,,
Vader,XXV,4462088439.018847,,
Morbid Angel,Covenant,4377306033.313109,,
Entombed,Left Hand Path,4365724036.297388,,
Morbid Angel,Blessed Are The Sick,4282785364.6024504,,
Death,Spiritual Healing,4230316867.66845,,
Hypocrisy,Virus,4043715631.1028347,,
Cannibal Corpse,Tomb of the Mutilated,3719267298.6052275,,
Edge of Sanity,Crimson II,3707585931.212308,,
Gojira,Magma,3706788910.271454,,
Vader,Welcome to the Morbid Reich,3626258386.3847747,,
Septicflesh,Communion,3617582403.955856,,
Nile,Black Seeds of Vengeance,3481942086.435085,,
Nile,Black Seeds of Vengence,3481942086.435085,,
Cannibal Corpse,The Wretched Spawn,3476285555.8148837,,
Morbid Angel,Domination,3419942187.207829,,
Vader,Litany,3333778514.051282,,
Septicflesh,The Great Mass,3314177859.542217,,
Cannibal Corpse,Torture,3307136922.815369,,
Kataklysm,In the Arms of Devastation,3305486851.5998044,,
Cryptopsy,None So Vile,3224938253.4197555,,
Cannibal Corpse,Gallery of Suicide,3163979510.432162,,
Decapitated,Nihility,3154998737.466716,,
Possessed,Seven Churches,3129766213.6107683,,
Nile,Amongst the Catacombs of Nephren-Ka,3120101001.8869185,,
Aborted,Global Flatline,2976627303.398766,,
Behemoth,Zos Kia Cultus,2912553288.454228,,
Immolation,Majesty And Decay,2875760064.5578537,,
Obituary,Slowly We Rot,2872282771.193203,,
Cannibal Corpse,The Bleeding,2814206500.3262153,,
Die Apokalyptischen Reiter,Samurai,2730223916.852223,,
Dying Fetus,Reign Supreme,2687359300.3578196,,
Bolt Thrower,The IVth Crusade,2637043642.145053,,
Cannibal Corpse,Bloodthirst,2624071190.0699606,,
Autopsy,Mental Funeral,2594148016.650819,,
Kataklysm,Serenity in Fire,2550521401.349597,,
Kataklysm,Prevail,2529360186.983491,,
Misery Index,Traitors,2527049565.505423,,
Misery Index,Heirs to Thievery,2479659057.320333,,
Hypocrisy,Abducted,2452501605.205679,,
Die Apokalyptischen Reiter,Have a nice Trip,2387234383.405434,,
Behemoth,Zos Kia Cultus (Here and Beyond),2364355146.0267563,,
Behemoth,Thelema.6,2355926888.0270224,,
Cannibal Corpse,Live Cannibalism,2352652748.042448,,
Suffocation,Effigy of the Forgotten,2346264477.6562138,,
Autopsy,Severed Survival,2320764148.3346634,,
Decapitated,Carnival Is Forever,2282270671.6305714,,
Decapitated,Organic Hallucinosis,2243496619.910752,,
Decapitated,Organic Hallusinosis,2243496619.910752,,
Cannibal Corpse,Butchered at Birth,2212461785.115756,,
Deicide,The Stench Of Redemption,2206739153.037019,,
Behemoth,Satanica,2193720583.7497644,,
Gorguts,Obscura,2188786818.49022,,
Obituary,Cause of Death,2188408583.7442718,,
Brujeria,Brujerizmo,2138959865.2070649,,
Entombed,Wolverine Blues,2133321607.8722868,,
Carcass,Necroticism: Descanting the Insalubrious,2115085988.9473748,,
Carcass,Necroticism - Descanting the Insalubrious,2115085988.9473748,,
Carcass,Symphonies of Sickness,2114976914.5715158,,
Bolt Thrower,Realm of Chaos,2112667994.994726,,
Deicide,Deicide,2104237810.4672897,,
Cannibal Corpse,Eaten Back To Life,2103827856.9930532,,
Bolt Thrower,Mercenary,2070670810.031886,,
Morbid Angel,Formulas Fatal To The Flesh,1993087945.8247411,,
Cannibal Corpse,Gore Obsessed,1981230105.6658287,,
Decapitated,The Negation,1976105482.3904421,,
Divine Heresy,Bleed The Fifth,1965750894.6790104,,
Divine Heresy,Bringer of Plagues,1958790609.117801,,
Suffocation,Blood Oath,1912542695.2398245,,
Carcass,Reek of Putrefaction,1893507739.6035154,,
Cannibal Corpse,Vile,1873964106.3940086,,
Vader,The Beast,1869389683.3974931,,
Die Apokalyptischen Reiter,Licht,1856074168.272931,,
Bolt Thrower,...For Victory,1855519495.0733674,,
Aborted,The Archaic Abattoir,1854694218.09984,,
Mortician,Chainsaw Dismemberment,1854482501.1600823,,
Aborted,The Necrotic Manifesto,1840598145.8945355,,
Cannibal Corpse,A Skeletal Domain,1835931404.1736887,,
Entombed,Clandestine,1817050012.701324,,
Dying Fetus,Descend Into Depravity,1806286728.3866844,,
Die Apokalyptischen Reiter,Riders On The Storm,1787377010.1372552,,
Morbid Angel,Gateways To Annihilation,1783004169.856805,,
