Artist,Album,Weight,Tags,Published
Metallica,Live Shit: Binge & Purge,3753774247.409474,,
Sodom,M-16,3715529245.280996,,
Megadeth,Peace Sells...But Who's Buying?,3689038952.869175,,
Metallica,The Black Album,3586106935.8279243,,
Sepultura,A-lex,3466174784.8948994,,
Exodus,Bonded by Blood,3464218611.1224146,,
Soulfly,Conquer,3416397825.767161,,
Testament,Dark Roots of Earth,3390483077.1522193,,
Machine Head,Bloodstone & Diamonds,3236667268.445232,,
Megadeth,"So Far, So Good... So What!",3235518000.603794,,
The Haunted,Revolver,3182304940.3493156,,
Kreator,Pleasure To Kill,3174725835.50314,,
Sodom,Persecution Mania,3172152964.3747315,,
Machine Head,Supercharger,3066119904.2069063,,
S.O.D.,Speak English or Die,2953425557.1569004,,
S.O.D.,Speak English Or Die [Platinum,2953425557.1569004,,
Skeletonwitch,Beyond the Permafrost,2943528187.9700055,,
Municipal Waste,Massive Aggressive,2849672872.0407867,,
The Haunted,Versus,2849589633.1935706,,
Toxic Holocaust,An Overdose of Death...,2822887496.1861653,,
Megadeth,Risk,2737183674.593745,,
Kreator,Gods Of Violence,2715317115.6959696,,
Soulfly,Prophecy,2680523533.9829655,,
Slayer,Reign In Blood (Expanded),2639600043.9984465,,
Sepultura,Dante XXI,2535575877.3972898,,
Testament,First Strike Still Deadly,2534926193.933092,,
Megadeth,Super Collider,2527031829.4058933,,
Anthrax,Spreading the Disease,2524053070.781743,,
Kreator,Coma of Souls,2490337515.2666235,,
Machine Head,Hellalive,2458830838.443172,,
Megadeth,Hidden Treasures,2452287733.4511013,,
Kreator,Endorama,2409451833.7599134,,
Artillery,By Inheritance,2376099159.114012,,
Metallica,Ride The Lightning (Remastered),2375806855.2691846,,
Megadeth,Rust In Peace [Bonus Tracks],2375357954.0058966,,
Annihilator,"Never, Neverland",2325019745.7191577,,
Kreator,Extreme Aggression,2271839261.8995047,,
Vektor,Terminal Redux,2260933966.3010607,,
Violator,Chemical Assault,2250193420.6634383,,
Exodus,Tempo of the Damned,2207704314.6868324,,
Testament,The Legacy,2194764167.001718,,
Cavalera Conspiracy,Blunt Force Trauma,2188029990.639472,,
Sepultura,Schizophrenia,2141666932.630553,,
Metallica,Kill 'em All (Remastered),2116322585.2227714,,
Testament,The New Order,2060538520.8287218,,
Anthrax,Persistence Of Time,2011523276.8497798,,
Gama Bomb,Citizen Brain,2005926643.9433668,,
Soulfly,Soulfly,1985187891.0779228,,
Kat,Bastard,1984202847.9205213,,
Power Trip,Nightmare Logic,1980789393.4729996,,
Exodus,Fabulous Disaster,1920920761.5991473,,
Kreator,Past Life Trauma (1985-1992),1920228069.6790278,,
Dark Angel,Darkness Descends,1915879339.0705187,,
Havok,Time Is Up,1903798092.6510196,,
Exodus,Exhibit B: The Human Condition,1882789739.3584888,,
Overkill,Ironbound,1872821223.9786055,,
Soulfly,Omen,1871436365.230085,,
Testament,Low,1830768384.2087235,,
Nuclear Assault,Game Over,1809342871.1939883,,
Sodom,In War and Pieces,1774210146.0431654,,
Skeletonwitch,Breathing the Fire,1769358323.3188071,,
Vektor,Black Future,1761406978.5310931,,
Kreator,Endless Pain,1761219659.8805168,,
Anthrax,Fistful of Metal,1745810681.8425756,,
Exodus,Shovel Headed Kill Machine,1723285344.8324926,,
Sepultura,Nation,1702736058.431898,,
Testament,Souls of Black,1702397632.9545367,,
Metallica,master of puppets (remastered),1695439900.6130755,,
Testament,Practice What You Preach,1684214420.355098,,
Megadeth,Killing Is My Business,1674668317.6883543,,
Sodom,Get What You Deserve,1671400676.094767,,
Overkill,The Years of Decay,1645696356.6596792,,
Machine Head,The More Things Change,1606892358.7819734,,
Evile,Enter the Grave,1601719302.560725,,
Sodom,Sodom,1592802810.2796674,,
Soulfly,Enslaved,1576601466.5044913,,
Soulfly,3,1571818048.5828247,,
Annihilator,Set the World on Fire,1570286497.3089,,
Sepultura,Chaos Ad,1555593503.2677073,,
Testament,The Ritual,1552360279.624812,,
Acid Drinkers,Infernal Connection,1547065955.1586063,,
Acid Drinkers,Acidofilia,1546557525.4859567,,
Kreator,Live Kreation,1531204460.787336,,
Pantera,Reinventing Hell- The Best Of Pantera,1531139813.1438591,,
Overkill,Feel the Fire,1501874539.216368,,
Sodom,Better Off Dead,1491054672.1380212,,
Overkill,Horrorscope,1483348235.9743042,,
Metallica,S&M Disc 1,1482365157.9954758,,
Municipal Waste,The Fatal Feast,1471333697.383193,,
Anthrax,We've Come For You All,1470878335.3930616,,
Sepultura,Kairos,1465219065.645796,,
The Haunted,One Kill Wonder,1457099242.2420518,,
Sepultura,Against,1454493199.3888264,,
Gama Bomb,Tales From the Grave in Space,1451523732.1190584,,
Toxic Holocaust,Evil Never Dies,1449834659.0355191,,
Kreator,Outcast,1446333066.4293902,,
Anthrax,The Greater Of Two Evils,1432101719.6870713,,
Anthrax,Sound of White Noise,1411254408.1839821,,
Anthrax,Sound of White Noise - Expanded Edition,1411254408.1839821,,
Sodom,Code Red,1389705698.563398,,
Soulfly,Primitive,1386414919.5513704,,
Exodus,Let There Be Blood,1382564006.647309,,
Warbringer,Waking Into Nightmares,1368478573.0417821,,
Sodom,Tapping the Vein,1364061101.4441419,,
Machine Head,The Burning Red,1343328587.1813414,,
Razor,Evil Invaders,1330862436.1750627,,
Toxic Holocaust,Hell on Earth,1321602533.1215684,,
Anthrax,State Of Euphoria,1319599169.1505938,,
Skeletonwitch,Serpents Unleashed,1283913359.4728315,,
Slayer,Soundtrack To The Apocalypse,1270000608.8798678,,
Pantera,Reinventing Hell (The Best Of Pantera),1247614898.5248303,,
Coroner,R.I.P.,1244105650.7841113,,
Coroner,R.I.P,1244105650.7841113,,
Metallica,Hardwired…To Self-Destruct (Deluxe),1232403841.5969293,,
Legion of the Damned,Malevolent Rapture,1227215762.5903704,,
Metallica,... And Justice For All,1225435418.7846289,,
Nuclear Assault,Handle With Care,1222469512.2292056,,
Ektomorf,Outcast,1216798796.5135686,,
The Haunted,The Haunted,1210429379.2860155,,
Overkill,The Electric Age,1197536007.6825147,,
Death Angel,Killing Season,1195232002.4757457,,
Slayer,Decade Of Aggression,1185235888.6895738,,
Testament,Demonic,1178521856.5042694,,
Megadeth,Killing Is My Business...And Business Is Good!,1166772759.1585045,,
Death Angel,Act III,1165949908.838425,,
Sepultura,Roorback,1163150445.779409,,
Razor,Violent Restitution,1159966593.7227867,,
Legion of the Damned,Cult of the Dead,1155528100.5385556,,
Anthrax,For All Kings,1137794721.1625926,,
Acid Drinkers,Fishdick Zwei - The Dick Is Rising Again,1136065464.815256,,
Kat,Oddech wymarłych światów,1125012637.7814527,,
Power Trip,Manifest Decimation,1122838073.9833825,,
Megadeth,Warchest,1118329419.59749,,
Warbringer,War Without End,1116063735.4917953,,
Exodus,Pleasures of the Flesh,1114966477.2121425,,
Kat,Szydercze zwierciadło,1095980413.0047128,,
Megadeth,"So Far, So Good, ... So What!",1091106624.1638796,,
Destruction,The Antichrist,1084961179.185132,,
Coroner,No More Color,1083740688.4808831,,
Slayer,Reign In Blood (Expanded Edition),1081749665.790295,,
Ektomorf,What Dosen't Kill Me,1079677836.973213,,
Coroner,Mental Vortex,1068958764.1990215,,
Sodom,Epitome Of Torture,1068328207.0155065,,
Megadeth,Killing Is My Business... and Business Is Good!,1055699546.0435908,,
The Haunted,Exit Wounds,1050850481.6195307,,
Coroner,Punishment for Decadence,1043653483.1450179,,
Toxic Holocaust,Conjure and Command,1026661230.6954778,,
Metallica,S & M,1023202767.5395029,,
Municipal Waste,Waste 'em All,1022348973.4320196,,
Tankard,Zombie Attack,1013166978.7464684,,
Toxic Holocaust,Chemistry of Consciousness,1013090156.5899068,,
Annihilator,King of the Kill,1006188536.3567272,,
Coroner,Grin,994860987.2159696,,
Testament,Titans Of Creation,992860606.8734899,,
Sepultura,Under A Pale Grey Sky,987587309.3662102,,
Testament,Brotherhood Of The Snake,984541825.7755564,,
Skeletonwitch,Forever Abomination,980300924.6549629,,
The Haunted,The Haunted Made Me Do It,966741039.5863957,,
Acid Drinkers,"Dirty Money, Dirty Tricks",964853791.9829495,,
Kreator,Terrible Certainty,956333080.1761996,,
Pantera,Official Live : 101 Proof,955834956.9357759,,
Annihilator,Annihilator,950180904.1136292,,
Pantera,Reinventing Hell,937493515.520471,,
Megadeth,Capitol Punishment: The Megadeth Years,919231309.339309,,
Annihilator,All for You,902646948.8126649,,
Vektor,Outer Isolation,898604740.8883014,,
Forbidden,Forbidden Evil,891188204.4685562,,
Forbidden,Twisted Into Form,873251845.1908506,,
Megadeth,Rude Awakening,861180937.1083701,,
Exodus,The Atrocity Exhibition... Exhibit A,858716188.017459,,
Sepultura,Machine Messiah,857080910.8359548,,
Metallica,Ride the Lightning (Deluxe / Remastered),854528821.6076434,,
Metallica,S&M Disc 2,852389070.6925595,,
Megadeth,"So Far, So Good...So What!",848204766.0462658,,
S.O.D.,Bigger than the Devil,843830693.085058,,
Death Angel,Relentless Retribution,841615192.3455454,,
Slayer,Live Undead,837449870.7032905,,
Acid Drinkers,La Part Du Diable,830135550.9176942,,
Overkill,Taking Over,822946324.7653716,,
Death Angel,The Ultra-Violence,819666950.398626,,
Warbringer,Worlds Torn Asunder,818249811.556491,,
Annihilator,Feast,817147340.6933519,,
Machine Head,Unto the Locust (Special Edition),814504649.1856469,,
Havok,Burn,804597701.8050017,,
Exodus,Blood in Blood Out,802445133.3513786,,
Annihilator,Schizo Deluxe,793216843.1758981,,
Overkill,Under the Influence,766786032.0499212,,
Annihilator,Carnival Diablos,762032772.3435028,,
Legion of the Damned,Sons of the Jackal,758439763.521755,,
Metallica,Kill Em All,757146792.8723265,,
Ektomorf,Instinct,755475142.8480377,,
Acid Drinkers,Are You a Rebel?,734978467.1311724,,
Sodom,Obsessed by Cruelty,733827433.7280138,,
Testament,Live at the Fillmore,728568856.2062434,,
Acid Drinkers,Strip Tease,726499237.7817765,,
Sepultura,The Best Of,724163059.1008772,,
Annihilator,Metal,723785513.6894904,,
Slayer,Haunting the Chapel,723282870.6371719,,
Megadeth,Anthology: Set The World Afire,720213471.1068354,,
Death Angel,The Art Of Dying,717617206.1141568,,
Ektomorf,Destroy,707451872.0137427,,
Kat,Róże Miłości Najchętniej Przyjmują Się Na Grobach,701656877.2098616,,
Kat,Róże miłości najchetniej przyjmują się na grobach,701656877.2098616,,
Sodom,Masquerade in Blood,696503172.9726605,,
Artillery,When Death Comes,689086414.1775047,,
Slayer,Soundtrack To The Apocalypse -,686275546.9462315,,
Kreator,Cause For Conflict,684678839.6531521,,
Destruction,Inventor Of Evil,680745157.6694479,,
Razor,Shotgun Justice,680104848.0160053,,
Machine Head,Catharsis,673592762.5161244,,
Coroner,Coroner,673023545.2145628,,
Acid Drinkers,The State Of Mind Report,670776677.0586754,,
Havok,Unnatural Selection,662420754.0444201,,
Sepultura,Morbid Visions,661739386.0497394,,
Exodus,Force of Habit,659979370.3609833,,
Tankard,Beast Of Bourbon,659870493.2078649,,
Witchery,Restless & Dead,650956372.0679752,,
Razor,Executioner's Song,650053813.0948079,,
Sepultura,Chaos A.D. (Reissue),647410133.0478518,,
Machine Head,The More Things Change...,631777416.0380921,,
Anthrax,Stomp 442,629635262.6527909,,
Witchery,"Dead, Hot and Ready",629451988.6595374,,
Destruction,Infernal Overkill,623658523.7413912,,
Legion of the Damned,Feel The Blade,619913320.329585,,
Sepultura,Blood Rooted,618139239.3284564,,
Overkill,White Devil Armory,615753089.3763056,,
Destruction,Day Of Reckoning,613324006.2003862,,
Destruction,Thrash Anthems,613239261.1636388,,
Kreator,Renewal,609629377.5525798,,
Metallica,Beyond Magnetic,605026948.4126168,,
Sodom,'til Death Do Us Unite,600507517.2857373,,
Voivod,Killing Technology,600083167.3954725,,
Destruction,Release From Agony,598544874.5027645,,
Anthrax,Volume 8 - The Threat Is Real,593915556.8666211,,
Sodom,The Final Sign Of Evil,593582190.6678082,,
Evile,Five Serpent's Teeth,587535814.7978642,,
Nuclear Assault,Survive,586680735.4393835,,
Sodom,One Night in Bangkok,578190477.251034,,
Artillery,Fear of Tomorrow,576220292.3819742,,
Megadeth,Capitol Punishment,575562671.8705502,,
Kat,38 Minutes of Life,574603457.5134512,,
Acid Drinkers,Fishdick,570524894.8672882,,
Hatesphere,The Sickness Within,568922041.8340999,,
Annihilator,Waking the Fury,562971123.0691205,,
Acid Drinkers,Broken Head,559765858.2786527,,
Metallica,Metallica Through The Never (Music From The Motion Picture),554568734.6810784,,
The Haunted,Made Me Do It,553343558.9943383,,
Death Angel,The Dream Calls For Blood,548967957.9721699,,
Testament,The Very Best of Testament,544545071.9796005,,
Power Trip,Opening Fire: 2008-2014,541191656.5290253,,
Witchery,Witchkrieg,540628228.4029484,,
Soulfly,Savages,537206214.0447229,,
Death Angel,Frolic Through the Park,529387337.2145096,,
Exodus,Impact Is Imminent,522828563.48156714,,
Megadeth,That One Night: Live in Buenos Aires,522186124.3503324,,
Sepultura,The Roots of Sepultura,520304003.58742195,,
Anthrax,Attack Of The Killer B's,510605741.4023108,,
Testament,Live in London,507959931.93382454,,
Witchery,Don't Fear The Reaper,499470587.86066145,,
Dark Angel,Time Does Not Heal,499152988.04485035,,
Kat,Metal and Hell,492411273.236943,,
GWAR,Scumdogs Of The Universe,491009537.392167,,
Destruction,Eternal Devastation,489619799.66476035,,
Pantera,The Best of Pantera: Far Beyond the Great Southern Cowboys' Vulgar Hits!,485754975.1081422,,
Tankard,The Beauty And The Beer,484544126.6156621,,
Sepultura,The Best of Sepultura,484289002.0638901,,
Witchery,Symphony For The Devil,481201588.86428344,,
Sodom,Decision Day,480225564.80446935,,
Kreator,Dying Alive,480125693.90591913,,
Overkill,W.F.O.,474019165.65955913,,
Onslaught,Power From Hell,466498202.4985932,,
Gama Bomb,Survival of the Fastest,452303395.2641166,,
Annihilator,Criteria For A Black Widow,447608465.4729055,,
Destruction,D.e.v.o.l.u.t.i.o.n.,447237193.1431396,,
Megadeth,Peace Sells...But Who's Buying? (Remastered),445487289.3169138,,
Destruction,Metal Discharge,441103857.145756,,
Sepultura,Arise (Reissue),439527327.0481901,,
Nuclear Assault,Game Over/The Plague,433690372.54901963,,
Ektomorf,Black Flag,431836408.75207984,,
Dark Angel,Leave Scars,430932145.02661806,,
Kat,Oddech wymarlych swiatow,423877731.0318374,,
Violator,Annihilation Process,423870578.4989858,,
Hatesphere,Serpent Smiles And Killer Eyes,420364991.07806695,,
Exodus,Another Lesson in Violence,419648036.0619657,,
Pantera,1990-2000: A Decade Of Domination,415522164.6321009,,
Legion of the Damned,Descent Into Chaos,414434211.7414248,,
Overkill,Killbox 13,413810307.91237116,,
Annihilator,Refresh the Demon,412979340.77936316,,
Artillery,Terror Squad,408599419.399011,,
Kreator,Scenarios Of Violence,407288228.48350734,,
Havok,Conformicide,404298695.73265135,,
Tankard,Chemical Invasion,402637352.1263264,,
Onslaught,Sounds Of Violence,398008544.7705102,,
Gama Bomb,The Terror Tapes,397819983.8187702,,
GWAR,Lust In Space,394839570.6463697,,
Iron Reagan,The Tyranny of Will,391884056.7895212,,
Hatesphere,To The Nines,388170735.8928983,,
Onslaught,Killing Peace,387233541.73392344,,
Voivod,War And Pain,387157932.6380471,,
Death Angel,The Evil Divide,385402086.1200249,,
Voivod,Infini,385176288.5720366,,
Razor,Malicious Intent,384416689.50276244,,
Violator,Scenarios Of Brutality,384260565.20547944,,
Pantera,Power Metal,383134621.83143306,,
Tankard,The Morning After,379695351.86781615,,
Sodom,In the sign of evil / Obsessed by cruelty,379321684.8404034,,
Overkill,Necroshine,376718648.79743713,,
Overkill,From The Underground And Below,376216115.0812065,,
Anthrax,Return of the Killer A's,376143469.6102799,,
Flotsam and Jetsam,Doomsday for the Deceiver,372571276.0985335,,
Hatesphere,Ballet of the Brute,370661435.23672026,,
Forbidden,Omega Wave,365417291.3932657,,
Destruction,All Hell Breaks Loose,364570328.59718406,,
GWAR,Beyond Hell,363443090.53264457,,
Megadeth,Rust In Peace: Live,360956097.70887166,,
Metallica,Master Of Puppets (Deluxe Box Set / Remastered),359069823.5645933,,
Evile,Infected Nations,358923658.3803157,,
Kat,...Róże miłości najchętniej przyjmują się na grobach,358006261.2725266,,
GWAR,War Party,354081335.5162655,,
Sacred Reich,The American Way,349666051.08333546,,
Slayer,Reign In Blood (1994 Reissue),347711314.89493203,,
Overkill,Bloodletting,347359512.5069444,,
Voivod,Target Earth,344278489.2081178,,
Megadeth,Rust In Peace (Remastered),341618763.3871967,,
GWAR,Violence Has Arrived,341427626.53426015,,
Artillery,B.A.C.K.,337821541.0447761,,
S.O.D.,Live At Budokan,337393777.77957076,,
Sacred Reich,Ignorance,335169583.86328614,,
Voivod,Dimension Hatröss,331980000.67781293,,
Soulfly,Archangel,330446615.20131475,,
Annihilator,Remains,329119434.49279886,,
Overkill,I Hear Black,328539891.72612077,,
Tankard,Thirst,325445343.9271964,,
Overkill,The Killing Kind,323679108.52210647,,
Megadeth,Peace Sells...But Who's Buying,318266279.27786094,,
Ektomorf,I Scream Up to the Sky,316271044.9981405,,
Sepultura,The Mediator Between Head and Hands Must Be the Heart,315574654.27311665,,
Overkill,ReliXIV,311813169.34910107,,
Tankard,The Meaning of Life,309087315.77551925,,
Acid Drinkers,High Proof Cosmic Milk,308604969.1616889,,
Sepultura,Blood-Rooted,307287481.9537145,,
Tankard,Kings Of Beer,306448617.2095038,,
Destruction,Cracked Brain,305276811.0847189,,
Evile,Skull,305239914.4258044,,
Dark Angel,We Have Arrived,303590355.16022354,,
Sodom,In the Sign of Evil + Obsessed by Cruelty,302143644.44556373,,
Annihilator,Bag of Tricks,301756179.77280796,,
Megadeth,GREATEST HITS,300439947.5314477,,
Megadeth,Peace Sells...But Who's Buying (25th Anniversary),297237029.65835613,,
Overkill,Immortalis,296798024.8448402,,
Sepultura,Beneath The Remains (Reissue),283135441.48756075,,
Overkill,Coverkill,282378547.81688654,,
Legion of the Damned,Ravenous Plague,281024486.78560627,,
Violator,Violent Mosh,278545998.7146874,,
Violator,Violent Mosh EP,278545998.7146874,,
Kreator,Past Life Trauma,277793856.8181818,,
Flotsam and Jetsam,The Cold,275312834.2053232,,
Voivod,Nothingface,273583949.37534493,,
Voivod,Nothing Face,273583949.37534493,,
Machine Head,Machine Fucking Head Live,268254912.39700374,,
Destruction,Spiritual Genocide,267760111.75668588,,
Acid Drinkers,Varran Strikes Back - Alive!!!,265094936.11310804,,
Razor,Open Hostility,263297640.64875823,,
Artillery,My Blood,260790480.62364426,,
The Haunted,Warning Shots,255476019.7578749,,
Megadeth,Countdown To Extinction: Live,251767701.5770557,,
Slayer,Show No Mercy (Japanese Edition),251210456.38080654,,
Machine Head,Machine F**king Head Live,249271763.39378235,,
Tankard,Stone Cold Sober,247250887.83801267,,
Prong,Carved Into Stone,245501723.83953136,,
Exodus,"Blood In, Blood Out",245376602.734375,,
Sodom,Marooned Live,242723045.89795917,,
Cavalera Conspiracy,Psychosis,241735556.626506,,
Cavalera Conspiracy,Pandemonium,240507945.48490685,,
Sepultura,Morbid Visions/bestial Devastation,240302246.57262355,,
Municipal Waste,Slime And Punishment,237871996.31738305,,
Skeletonwitch,Devouring Radiant Light,237002912.78263023,,
Exodus,The Atrocity Exhibition: Exhibit A,235325955.8132247,,
Coroner,Rip,235049781.7777778,,
Toxic Holocaust,From the Ashes of Nuclear Destruction,234633129.21267748,,
Flotsam and Jetsam,No Place for Disgrace,233764427.1075608,,
Tankard,A Girl Called Cerveza,233393884.3412728,,
Tankard,B-Day,231776223.97963825,,
Hatesphere,Bloodred Hatred,229669601.706617,,
Sepultura,Morbid Visions + Bestial Devastation,228924298.09429935,,
GWAR,Bloody Pit of Horror,227671612.3858447,,
Anthrax,Volume 8: The Threat Is Real,227634100.7083103,,
Warbringer,IV: Empires Collapse,227038544.3845022,,
Havok,V,226778273.17337185,,
Gama Bomb,Untouchable Glory,225146051.2781702,,
Overkill,The Grinding Wheel,221544671.37070274,,
Tankard,Best Case Scenario - 25 Years in Beers,221234747.04271635,,
Voivod,Rrröööaaarrr,220586921.19382453,,
Witchery,I Am Legion,220586833.78568557,,
Megadeth,Risk (Remastered),220441419.28760698,,
The Haunted,Strength In Numbers,220371086.70383045,,
Onslaught,VI,219516702.471281,,
Metallica,Acoustic Metal,219189869.38348204,,
Sepultura,Revolusongs,217128479.4575904,,
Sepultura,Quadra,216367675.8771229,,
Warbringer,Woe To The Vanquished,215550090.04001454,,
Tankard,Two-Faced,213823684.2746781,,
Testament,Dark Roots of Earth [Deluxe Edition],213419923.9153439,,
Pantera,Vulgar Display Of Power (US Release),212820415.6955239,,
Nuclear Assault,Something Wicked,212467701.47532645,,
Sodom,In the Sign of Evil,211343105.78515688,,
Tankard,Disco Destroyer,205348475.9425962,,
Sacred Reich,Independent,204292551.2810483,,
Skeletonwitch,At One with the Shadows,201150551.38953218,,
Tankard,The Tankard,201077942.94871795,,
Destruction,Live Without Sense,200868314.59825748,,
Testament,Dark Roots Of Thrash,199695111.7194183,,
Acid Drinkers,Rock Is Not Enough Give Me The,194487382.14791724,,
Sodom,Mortal Way of Live,194436367.3514714,,
Witchery,Witchburner,193025509.57084468,,
Acid Drinkers,Fishdick Zwei: The Dick is Rising Again,190083742.49614793,,
Destruction,Sentence of Death,189728690.20685196,,
Pantera,Reinventing Hell: The Best of Pantera,187112047.83780143,,
GWAR,America Must Be Destroyed,185076760.28481013,,
Exodus,The Atrocity Exhibition - Exhibit A,182343039.7304002,,
Hatesphere,The Great Bludgeoning,182268621.16527945,,
Voivod,Dimension Hatross,181377921.14145443,,
Sepultura,Bestial Devastation,181371810.7298231,,
Overkill,The Wings Of War,180625220.61456567,,
Forbidden,Distortion,179277101.7303103,,
Kreator,Voices of Transgression,179078077.5814106,,
Machine Head,Is There Anybody Out There?,177744333.66048917,,
Soulfly,Ritual,176215229.1959868,,
Onslaught,The Force,175672296.97876057,,
Prong,Beg To Differ,173318498.81503263,,
Ektomorf,Kalyi Jag,172886077.90340817,,
Kat,Roze Milosci Najchetniej Przyjmuja Sie Na Grobach,172304218.018018,,
Voivod,Angel Rat,172124541.02797684,,
Testament,The Best of Testament,171659087.56492516,,
The Haunted,Road Kill,167905198.96713614,,
Anthrax,Armed and Dangerous,167119725.17430893,,
Annihilator,The Best Of,167093766.02009007,,
Tankard,Vol(l)ume 14,166843367.68984812,,
Acid Drinkers,25 Cents For a Riff,165241079.69217238,,
Nuclear Assault,Third World Genocide,160246822.19267496,,
Sacred Reich,Surf Nicaragua,157785597.2722173,,
Sacred Reich,Surf Nicaragua EP,157785597.2722173,,
Warbringer,Weapons Of Tomorrow,156729736.54945683,,
Death Angel,Humanicide,156509176.25050506,,
Megadeth,Greatest Hits:  Back To The Start (Digital Only),156147607.0786621,,
Destruction,Alive Devastation,154984915.56331876,,
Forbidden,Green,152526396.43907595,,
Annihilator,For The Demented,150026667.73813352,,
Forbidden,Trapped,149041428.57142857,,
Destruction,Spiritual Genocide (Ltd. Digipak),148293464.35998565,,
Toxic Holocaust,Primal Future: 2019,147478832.72684032,,
S.O.D.,Rise Of The Infidels,146948286.32926118,,
Soulfly,Dark Ages [Bonus Tracks],146775811.9869403,,
Tankard,Hair of the Dog,143841186.32999566,,
Annihilator,Suicide Society,143187027.23889557,,
Annihilator,Total Annihilation,142369305.11603373,,
Onslaught,In Search of Sanity,139631082.84825933,,
Hatesphere,Sickness Within,139047175.80357143,,
Testament,Return to The Apocalyptic City,138484196.3098227,,
Slayer,Live: Decade Of Aggression,137170803.08742812,,
Destruction,Thrash Anthems (Advance),133721470.44000001,,
Prong,Scorpio Rising,132517322.43751976,,
Destruction,Under Attack,129751074.21715656,,
Anthrax,Anthems,129599410.95911828,,
GWAR,Hell-o!,128192837.23346584,,
Flotsam and Jetsam,Ugly Noise,127453352.77231617,,
Sodom,Genesis XIX,125573428.89273356,,
GWAR,Carnival Of Chaos,125195485.66286175,,
Sodom,In the Sign of Evil/Obsessed by Cruelty,125035988.22152887,,
Exodus,Bonded By Blood [Bonus Tracks],124381989.77884041,,
Sacred Reich,Heal,123419610.44742896,,
Nuclear Assault,Out Of Order,121604264.85612674,,
Hatesphere,Murderlust,114357934.29359484,,
Metallica,The Metallica Collection,111266229.3290715,,
Prong,Power of the Damager,110846789.45382324,,
Prong,Cleansing,110674903.83950444,,
