Artist,Album,Weight,Tags,Published
Anathema,The Silent Enigma,124965275444.30473,"doom metal, albums I own, Death Doom Metal, Doom, Gothic Metal","29 Aug 2009, 22:10"
My Dying Bride,"Songs of Darkness, Words of Light",123471195240.67136,"doom metal, albums I own, Death Doom Metal, 2004, Gothic Metal",
Om,Conference of the Birds,123004666255.86827,"stoner metal, Stoner Rock, psychedelic, doom metal, stoner doom","16 Mar 2009, 16:36"
Thunderstorm,Babies Storms,121543181100,,
Agalloch,The Serpent & The Sphere,120194996238.29613,"2014, doom metal, folk metal, black metal, atmospheric black metal","19 Apr 2014, 17:57"
Pallbearer,Sorrow and Extinction,119669642258.14655,"doom metal, 2012, Traditional Doom Metal, albums I own, Doom","13 Jan 2014, 07:06"
Candlemass,Epicus Doomicus Metallicus,118960627843.28998,"doom metal, Traditional Doom Metal, 1986, Epic Doom Metal, heavy metal","02 Sep 2009, 22:07"
Shape of Despair,Angels of Distress,111258028248.18245,"funeral doom metal, doom metal, funeral doom, finnish, Gothic Metal",
Anathema,Eternity,109363742644.73749,"doom metal, Progressive metal, albums I own, Gothic Metal, Progressive rock","24 Aug 2010, 08:38"
Ahab,The Call of the Wretched Sea,104121517455.48247,"funeral doom metal, doom metal, funeral doom, whalecore, 2006",
Electric Wizard,Come My Fanatics...,103107034071.01933,"doom metal, stoner metal, 1997, stoner doom, Stoner Rock",
Draconian,The Burning Halo,102931923509.18893,"Gothic Doom Metal, doom metal, Gothic Metal, melancholic, wishlist","01 Dec 2008, 16:05"
Draconian,Sovran,101050907825.95174,"doom metal, Gothic Doom Metal, 2015, Gothic Metal, Female fronted metal","12 Jul 2017, 10:27"
Anathema,We're Here Because We're Here,99703889875.00658,"Progressive rock, atmospheric rock, 2010, alternative rock, albums I own","28 Apr 2010, 14:57"
Shape of Despair,Illusion's Play,99613990288.41335,"funeral doom metal, doom metal, 2004, funeral doom, Gothic Metal",
Katatonia,The Fall of Hearts,99045495871.07652,"2016, Progressive rock, doom metal, Progressive metal, Katatonia","28 Jan 2019, 21:05"
Triptykon,Eparistera Daimones,97653602752.26437,"doom metal, thrash metal, black metal, 2010, metal","24 May 2014, 15:10"
Woods of Ypres,Woods 5: Grey Skies & Electric Light,95109870978.17825,"albums I own, doom metal, black metal, 2012, metal","26 Jan 2014, 22:28"
Saturnus,Martyre,86759365012.35817,"doom metal, Gothic Metal, Death Doom Metal, death doom, Doom","14 Jan 2014, 23:48"
My Dying Bride,Like Gods of the Sun,85484971616.95499,"doom metal, albums I own, Gothic Metal, metal, Doom","29 Oct 2010, 23:32"
Estatic Fear,A Sombre Dance,81352109386.95609,"doom metal, Gothic Metal, folk metal, symphonic metal, 1999",
Ufomammut,Idolum,81350174594.3473,"doom metal, 2008, stoner metal, Stoner Rock, Sludge",
Candlemass,Nightfall,80079093687.26578,"doom metal, Epic Doom Metal, Traditional Doom Metal, heavy metal, albums I own","02 Sep 2009, 22:09"
My Dying Bride,The Light at the End of the World,78502793398.04012,"doom metal, albums I own, death metal, Gothic Metal, 1999","16 Dec 2013, 09:07"
The Sword,Age of Winters,78498856813.0033,"stoner metal, Stoner Rock, doom metal, heavy metal, metal","11 Nov 2008, 01:27"
My Dying Bride,For Lies I Sire,75546237190.02318,"doom metal, albums I own, 2009, Gothic Metal, Atmospheric metal",
Saturnus,Saturn In Ascension,74459725122.6289,"Death Doom Metal, doom metal, 2012, Melodic Death Doom, best of 2012","12 Jan 2014, 20:49"
My Dying Bride,A Map of All Our Failures,71303732266.89117,"doom metal, Gothic Metal, 2012, Death Doom Metal, albums I own",
Triptykon,Melana Chasmata,71227710207.8589,"doom metal, 2014, black metal, Gothic Metal, metal","15 Mar 2014, 17:50"
Ufomammut,Eve,71098923007.50743,"2010, doom metal, stoner metal, drone doom, psychedelic",
Lake of Tears,Forever Autumn,69132036722.8081,"Gothic Metal, Gothic Rock, doom metal, Dark metal, favorite albums","09 Apr 2014, 09:15"
Anathema,A Fine Day to Exit,68718239094.97671,"Progressive rock, albums I own, alternative rock, Progressive metal, atmospheric rock","24 Aug 2010, 08:42"
Electric Wizard,We Live,68124911987.39524,"doom metal, stoner metal, 2004, metal, Sludge",
My Dying Bride,Turn Loose the Swans,67936892178.21251,"doom metal, albums I own, Death Doom Metal, Gothic Metal, 1993","20 May 2015, 20:47"
My Dying Bride,The Lies I Sire,67480109323.16418,"doom metal, atmospheric doom metal, melancholic, Atmospheric metal, shitty",
Reverend Bizarre,In the Rectory of the Bizarre Reverend,66127243608.01996,"doom metal, Traditional Doom Metal, 2002, albums I own, true doom metal",
Saturnus,Paradise Belongs to You,65765918398.23705,"doom metal, Death Doom Metal, 1996, favorite albums, melancholic","06 May 2012, 13:35"
Swallow the Sun,Plague of Butterflies,62345440297.995186,"albums I own, doom metal, Atmospheric metal, Death Doom Metal, death-doom metal",
Black Sun Aeon,Darkness Walks Beside Me,62115811026.17197,"doom metal, Doom, death doom, Death Doom Metal, death-doom metal",
Electric Wizard,Dopethrone (Remaster),61673648708.57001,"metal, Stoner Rock, doom metal, stoner doom, stoner metal",
Anathema,Weather Systems,60038833338.9019,"2012, Progressive rock, atmospheric rock, albums I own, alternative rock","17 Feb 2012, 09:01"
Electric Wizard,Let Us Prey,59785348837.92616,"doom metal, stoner metal, stoner doom, 2002, Doom",
Jex Thoth,Jex Thoth,59239764483.23769,"doom metal, psychedelic, 2008, Psychedelic Rock, 2000s",
Empyrium,Songs of Moors & Misty Fields,58681132696.2737,"folk metal, doom metal, symphonic metal, albums I own, Masterpiece","27 Mar 2011, 21:36"
Woods of Ypres,Woods IV: The Green Album,58584106278.99886,"doom metal, metal, albums I own, Gothic Metal, favourite albums",
Esoteric,The Maniacal Vale,58506859388.66144,"funeral doom metal, doom metal, 2008, Death Doom Metal, Doom",
Om,God Is Good,57674397398.432625,"2009, Stoner Rock, psychedelic, stoner metal, doom metal",
Estatic Fear,Somnium Obmutum,56982938390.09018,"doom metal, Gothic Doom Metal, Gothic Metal, symphonic metal, 1996",
Daylight Dies,Dismantling Devotion,54737462569.544586,"doom metal, Death Doom Metal, Melodic Death Metal, albums I own, melodic doom metal",
Agalloch,Ashes Against The Grain (Remastered),54292264709.34084,,
Om,Variations on a Theme,53881257726.460014,"Stoner Rock, stoner metal, 2005, doom metal, metal","16 Mar 2009, 16:53"
Agalloch,"Of Stone, Wind, and Pillor",52729513374.69766,"doom metal, black metal, folk metal, fully streamable albums, Progressive metal",
Woods of Ypres,Woods V: Grey Skies & Electric Light,51162902650.19763,,
Windhand,Soma,50780240921.11824,"2013, doom metal, stoner metal, psychedelic, Sludge",
Anathema,Serenades,50394278668.40384,"doom metal, Death Doom Metal, albums I own, death metal, 1993","23 Nov 2009, 14:22"
Anathema,Eternity (limited edition),50197697137.64187,,
Katatonia,Dead End Kings (Ltd. Edition),50185751376.29938,,
My Dying Bride,34.788%... Complete,49936928635.429474,"doom metal, albums I own, Gothic Metal, Gothic Doom Metal, metal","10 Nov 2013, 13:16"
Katatonia,The Great Cold Distance (Special Edition),49766795241.49109,Atmoshperic Progressive Post Doom Metal,
Shape of Despair,Shades of...,49605427973.74305,"funeral doom metal, doom metal, funeral doom, Gothic Metal, 2000",
Sleep,Jerusalem,49591547140.59617,"doom metal, Stoner Rock, Sludge, stoner metal, metal",
Sleep,The Sciences,49205433575.52603,"2018, doom metal, stoner metal, stoner doom, stoner","25 Apr 2018, 05:05"
My Dying Bride,Feel the Misery,48208281464.00469,"doom metal, medieval album covers, 2015, metal, Gothic Metal",
Daylight Dies,Lost to the Living,48009783125.393745,"doom metal, Death Doom Metal, 2008, metal, albums I own",
Candlemass,Death Magic Doom,47830858027.89175,"doom metal, 2009, Traditional Doom Metal, heavy metal, 2000s","10 Apr 2009, 11:59"
Novembre,Materia,47588767534.38234,"doom metal, Progressive metal, Gothic Metal, albums I own, favorite albums",
