Artist,Album,Weight,Tags,Published
Ved Buens Ende,THOSE WHO CARESS .......,3200449.999999999,,
Châtiment divin,The Wages Of Sin (EP),3173444.444444444,,
Jaar of Nezborlan,Rocket Booster,3159639.84375,,
Ved Buens Ende,Thoe who caress the pale,3110400,,
Ved Buens Ende,ved buens ende,3050813.7931034486,,
lautreamont,The Cult of Grinning Martyrs,3000000,,
Ved Buens Ende,Written in Waters (Re-Release),2896165.384615385,,
Jaar of Nezborlan,Orcazoid Invasion (Disk II),2831107.3302469137,"electronic, death metal, United Kingdom, Avant-Garde Black Metal",
Derhead,Irrational I - Single,2682500,,
Éohum,Ealdfaeder,2650800,,
