Artist,Album,Weight,Tags,Published
Pisschrist,Pisslicking Singles,2669330212.3745823,,
Gloom,"Vokusatsu, Seisin, Hatansha",2660169855.421687,,
Young and in the Way,I Am Not What I Am,2652699115.9495077,"2011, black metal, Crust, favourite albums, blackened hardcore",
Driller Killer,Total Fucking Hate,2649692761.118984,,
Doom,Lost the Fight - Pro-life Control Sessions,2619411165.3543305,,
Totalt Jävla Mörker,Människans ringa värde,2571367326.5628743,"2004, Crust, swedish, magnus lindberg, vinyl",
Tragedy,Self Titled,2521888971.6840534,,
Iskra,ISKRA,2512734936.2012854,"black metal, Crust, crust punk, 2004, blackened crust",
Wolfbrigade,Prey to the World,2489566017.3728814,"d-beat, hardcore, Crust, crust punk",
Nausea,"The Punk Terrorist Anthology, Vol. 1",2470712108.64745,"punk, hardcore, albums I own, crust punk, new york",
Doom,Fuck Peaceville,2451909315.7796636,"Crust, hardcore, albums I own, gratuitous and fun swearing, rad compilation artists",
Wolfbrigade,Run With the Hunted,2405878869.4239287,"crust punk, Crust, metal, punk, crossover",
Framtid,Under The Ashes,2391508975.902815,,
Electro Hippies,The Only Good Punk Is a Dead One,2364932242.811502,"metal, punk, grindcore, Crust, thrash metal",
Witch Hunt,Blood-Red States,2342359882.409387,"album, Witch Hunt",
Witch Hunt,Burning Bridges To Nowhere,2339067658.8113203,"2009, 100 things for now",
Skitsystem,Ondskans ansikte,2164933647.634063,"hardcore, Crust, favorite albums, 1996, d-beat",
Nausea,"Punk Terrorist Anthology, Vol. 1",1997339801.6528926,,
Massgrav,Napalm öfver Stureplan,1935949732.936326,,
Wolfbrigade,Progression/Regression,1929065444.38058,"Crust, d-beat",
Driller Killer,And the Winner Is,1907830596.1807423,,
His Hero Is Gone,The Plot Sickens,1868210406.3119957,"1998, hardcore, Crust, punk, crust punk",
Life,A Picture Of Good Health,1861341223.7177155,,
Gloom,Nostalgia,1843641465.0031388,2006,
Doom,1988 - War Crimes (Inhuman Beings),1826657454.5454543,"Crust, punk rock, crust punk, hardcore punk",
